FID Name Type Covariate R2 pvalue
23430 "Concentration of HDL Particles" Metabolites month_attending 0.00087 1e-56
23430 "Concentration of HDL Particles" Metabolites sex 0.11065 0
23430 "Concentration of HDL Particles" Metabolites smoking 0.0024 2e-176
23430 "Concentration of HDL Particles" Metabolites spectrometer 0.03242 0
23430 "Concentration of HDL Particles" Metabolites time_analysis 0.01432 0
23430 "Concentration of HDL Particles" Metabolites time_day 0.00049 3e-38
23431 "Average Diameter for VLDL Particles" Metabolites PCs 0.00997 0
23431 "Average Diameter for VLDL Particles" Metabolites age_recruitment 0.00671 5e-158
23431 "Average Diameter for VLDL Particles" Metabolites assessment_centre 0.00479 0
23431 "Average Diameter for VLDL Particles" Metabolites batch 0.00168 3e-117
23431 "Average Diameter for VLDL Particles" Metabolites bmi 0.09194 0
23431 "Average Diameter for VLDL Particles" Metabolites fasting 0.00158 2e-122
23431 "Average Diameter for VLDL Particles" Metabolites month_attending 0.00056 2e-36
23431 "Average Diameter for VLDL Particles" Metabolites sex 0.11657 0
23431 "Average Diameter for VLDL Particles" Metabolites smoking 0.00269 2e-205
23431 "Average Diameter for VLDL Particles" Metabolites spectrometer 0.00217 2e-160
23431 "Average Diameter for VLDL Particles" Metabolites time_analysis 0.00031 3e-14
23431 "Average Diameter for VLDL Particles" Metabolites time_day 0.00047 1e-37
23432 "Average Diameter for LDL Particles" Metabolites PCs 0.0011 1e-29
23432 "Average Diameter for LDL Particles" Metabolites age_recruitment 0.00347 4e-201
23432 "Average Diameter for LDL Particles" Metabolites assessment_centre 0.0013 1e-72
23432 "Average Diameter for LDL Particles" Metabolites batch 0.00332 4e-211
23432 "Average Diameter for LDL Particles" Metabolites bmi 0.03495 0
23432 "Average Diameter for LDL Particles" Metabolites fasting 0.00115 2e-79
23432 "Average Diameter for LDL Particles" Metabolites month_attending 0.00014 8e-06
23432 "Average Diameter for LDL Particles" Metabolites sex 0.06041 0
23432 "Average Diameter for LDL Particles" Metabolites smoking 0.00059 1e-40
23432 "Average Diameter for LDL Particles" Metabolites spectrometer 0.01723 0
23432 "Average Diameter for LDL Particles" Metabolites time_analysis 0.01242 0
23432 "Average Diameter for LDL Particles" Metabolites time_day 0.00133 3e-91
23433 "Average Diameter for HDL Particles" Metabolites PCs 0.0031 4e-125
23433 "Average Diameter for HDL Particles" Metabolites age_recruitment 0.00273 5e-108
23433 "Average Diameter for HDL Particles" Metabolites assessment_centre 0.00461 0
23433 "Average Diameter for HDL Particles" Metabolites batch 0.00116 7e-91
23433 "Average Diameter for HDL Particles" Metabolites bmi 0.11264 0
23433 "Average Diameter for HDL Particles" Metabolites fasting 0.00091 3e-81
23433 "Average Diameter for HDL Particles" Metabolites month_attending 0.00049 2e-36
23433 "Average Diameter for HDL Particles" Metabolites sex 0.18778 0
23433 "Average Diameter for HDL Particles" Metabolites smoking 0.002 2e-174
23433 "Average Diameter for HDL Particles" Metabolites spectrometer 0.00215 1e-181
23433 "Average Diameter for HDL Particles" Metabolites time_analysis 0.00075 2e-52
23433 "Average Diameter for HDL Particles" Metabolites time_day 0.01588 0
23434 Phosphoglycerides Metabolites PCs 0.00553 0
23434 Phosphoglycerides Metabolites age_recruitment 0.0223 0
23434 Phosphoglycerides Metabolites assessment_centre 0.00377 1e-246
23434 Phosphoglycerides Metabolites batch 0.00857 0
23434 Phosphoglycerides Metabolites bmi 0.00327 1e-232
23434 Phosphoglycerides Metabolites fasting 0.00016 9e-13
23434 Phosphoglycerides Metabolites month_attending 0.00152 7e-99
23434 Phosphoglycerides Metabolites sex 0.10007 0
23434 Phosphoglycerides Metabolites smoking 0.00081 8e-58
23434 Phosphoglycerides Metabolites spectrometer 0.01665 0
23434 Phosphoglycerides Metabolites time_analysis 0.00947 0
23434 Phosphoglycerides Metabolites time_day 0.00791 0
23435 "Triglycerides to Phosphoglycerides ratio" Metabolites PCs 0.00678 1e-273
23435 "Triglycerides to Phosphoglycerides ratio" Metabolites age_recruitment 0.00625 3e-237
23435 "Triglycerides to Phosphoglycerides ratio" Metabolites assessment_centre 0.00464 0
23435 "Triglycerides to Phosphoglycerides ratio" Metabolites batch 0.00081 6e-54
23435 "Triglycerides to Phosphoglycerides ratio" Metabolites bmi 0.10534 0
23435 "Triglycerides to Phosphoglycerides ratio" Metabolites fasting 0.00244 3e-191
23435 "Triglycerides to Phosphoglycerides ratio" Metabolites month_attending 0.00042 2e-26
23435 "Triglycerides to Phosphoglycerides ratio" Metabolites sex 0.12001 0
23435 "Triglycerides to Phosphoglycerides ratio" Metabolites smoking 0.00517 0
23435 "Triglycerides to Phosphoglycerides ratio" Metabolites spectrometer 0.00158 2e-117
23435 "Triglycerides to Phosphoglycerides ratio" Metabolites time_analysis 7e-05 0.2
23435 "Triglycerides to Phosphoglycerides ratio" Metabolites time_day 0.00023 2e-19
23436 "Total Cholines" Metabolites PCs 0.00533 0
23436 "Total Cholines" Metabolites age_recruitment 0.01976 0
23436 "Total Cholines" Metabolites assessment_centre 0.00387 2e-259
23436 "Total Cholines" Metabolites batch 0.00873 0
23436 "Total Cholines" Metabolites bmi 0.00869 0
23436 "Total Cholines" Metabolites fasting 2e-05 0.008
23436 "Total Cholines" Metabolites month_attending 0.00149 7e-99
23436 "Total Cholines" Metabolites sex 0.11358 0
23436 "Total Cholines" Metabolites smoking 0.00035 4e-26
23436 "Total Cholines" Metabolites spectrometer 0.01859 0
23436 "Total Cholines" Metabolites time_analysis 0.01081 0
23436 "Total Cholines" Metabolites time_day 0.00578 0
23437 Phosphatidylcholines Metabolites PCs 0.00641 0
23437 Phosphatidylcholines Metabolites age_recruitment 0.0192 0
23437 Phosphatidylcholines Metabolites assessment_centre 0.00369 9e-244
23437 Phosphatidylcholines Metabolites batch 0.00725 0
23437 Phosphatidylcholines Metabolites bmi 0.00948 0
23437 Phosphatidylcholines Metabolites fasting 0.00059 6e-44
23437 Phosphatidylcholines Metabolites month_attending 0.00132 2e-86
23437 Phosphatidylcholines Metabolites sex 0.11461 0
23437 Phosphatidylcholines Metabolites smoking 0.00058 7e-42
23437 Phosphatidylcholines Metabolites spectrometer 0.01229 0
23437 Phosphatidylcholines Metabolites time_analysis 0.00698 0
23437 Phosphatidylcholines Metabolites time_day 0.00572 0
23438 Sphingomyelins Metabolites PCs 0.00367 1e-142
23438 Sphingomyelins Metabolites age_recruitment 0.01723 0
23438 Sphingomyelins Metabolites assessment_centre 0.00379 3e-262
23438 Sphingomyelins Metabolites batch 0.00742 0
23438 Sphingomyelins Metabolites bmi 0.01667 0
23438 Sphingomyelins Metabolites fasting 0.00163 2e-123
23438 Sphingomyelins Metabolites month_attending 0.00116 5e-78
23438 Sphingomyelins Metabolites sex 0.12188 0
23438 Sphingomyelins Metabolites smoking 2e-05 0.05
23438 Sphingomyelins Metabolites spectrometer 0.03154 0
23438 Sphingomyelins Metabolites time_analysis 0.01594 0
23438 Sphingomyelins Metabolites time_day 3e-04 5e-24
23439 "Apolipoprotein B" Metabolites PCs 0.00308 1e-152
23439 "Apolipoprotein B" Metabolites age_recruitment 0.02432 0
23439 "Apolipoprotein B" Metabolites assessment_centre 0.0035 1e-198
23439 "Apolipoprotein B" Metabolites batch 0.00227 6e-130
23439 "Apolipoprotein B" Metabolites bmi 0.00252 3e-158
23439 "Apolipoprotein B" Metabolites fasting 0.00041 2e-27
23439 "Apolipoprotein B" Metabolites month_attending 0.00106 2e-58
23439 "Apolipoprotein B" Metabolites sex 0.01591 1e-192
23439 "Apolipoprotein B" Metabolites smoking 0.00108 1e-67
23439 "Apolipoprotein B" Metabolites spectrometer 0.00734 0
23439 "Apolipoprotein B" Metabolites time_analysis 0.0026 9e-145
23439 "Apolipoprotein B" Metabolites time_day 0.00052 5e-34
23440 "Apolipoprotein A1" Metabolites PCs 0.00471 2e-190
23440 "Apolipoprotein A1" Metabolites age_recruitment 0.00642 0
23440 "Apolipoprotein A1" Metabolites assessment_centre 0.00242 2e-167
23440 "Apolipoprotein A1" Metabolites batch 0.00686 0
23440 "Apolipoprotein A1" Metabolites bmi 0.03915 0
23440 "Apolipoprotein A1" Metabolites fasting 0 1
23440 "Apolipoprotein A1" Metabolites month_attending 8e-04 8e-54
23440 "Apolipoprotein A1" Metabolites sex 0.15008 0
23440 "Apolipoprotein A1" Metabolites smoking 0.00201 4e-154
23440 "Apolipoprotein A1" Metabolites spectrometer 0.0177 0
23440 "Apolipoprotein A1" Metabolites time_analysis 0.00781 0
23440 "Apolipoprotein A1" Metabolites time_day 0.00475 0
23441 "Apolipoprotein B to Apolipoprotein A1 ratio" Metabolites PCs 0.00197 7e-42
23441 "Apolipoprotein B to Apolipoprotein A1 ratio" Metabolites age_recruitment 0.01176 1e-249
23441 "Apolipoprotein B to Apolipoprotein A1 ratio" Metabolites assessment_centre 0.00198 1e-109
23441 "Apolipoprotein B to Apolipoprotein A1 ratio" Metabolites batch 9e-04 9e-49
23441 "Apolipoprotein B to Apolipoprotein A1 ratio" Metabolites bmi 0.02351 0
23441 "Apolipoprotein B to Apolipoprotein A1 ratio" Metabolites fasting 0.00038 3e-26
23441 "Apolipoprotein B to Apolipoprotein A1 ratio" Metabolites month_attending 0.00058 1e-30
23441 "Apolipoprotein B to Apolipoprotein A1 ratio" Metabolites sex 0.03986 0
23441 "Apolipoprotein B to Apolipoprotein A1 ratio" Metabolites smoking 0.00298 4e-190
23441 "Apolipoprotein B to Apolipoprotein A1 ratio" Metabolites spectrometer 0.00032 3e-17
23441 "Apolipoprotein B to Apolipoprotein A1 ratio" Metabolites time_analysis 0.00017 0.0002
23441 "Apolipoprotein B to Apolipoprotein A1 ratio" Metabolites time_day 0.00407 6e-261
23442 "Total Fatty Acids" Metabolites PCs 0.00705 0
23442 "Total Fatty Acids" Metabolites age_recruitment 0.03242 0
23442 "Total Fatty Acids" Metabolites assessment_centre 0.00465 5e-286
23442 "Total Fatty Acids" Metabolites batch 0.00718 0
23442 "Total Fatty Acids" Metabolites bmi 0.02128 0
23442 "Total Fatty Acids" Metabolites fasting 0.00028 4e-20
23442 "Total Fatty Acids" Metabolites month_attending 0.00141 8e-85
23442 "Total Fatty Acids" Metabolites sex 0.01658 0
23442 "Total Fatty Acids" Metabolites smoking 0.00283 2e-186
23442 "Total Fatty Acids" Metabolites spectrometer 0.01033 0
23442 "Total Fatty Acids" Metabolites time_analysis 0.00762 0
23442 "Total Fatty Acids" Metabolites time_day 0.00875 0
23443 "Degree of Unsaturation" Metabolites PCs 0.02312 0
23443 "Degree of Unsaturation" Metabolites age_recruitment 0.0055 0
23443 "Degree of Unsaturation" Metabolites assessment_centre 0.00895 0
23443 "Degree of Unsaturation" Metabolites batch 0.00412 3e-290
23443 "Degree of Unsaturation" Metabolites bmi 0.06398 0
23443 "Degree of Unsaturation" Metabolites fasting 1e-05 0.2
23443 "Degree of Unsaturation" Metabolites month_attending 0.00038 1e-22
23443 "Degree of Unsaturation" Metabolites sex 0.06864 0
23443 "Degree of Unsaturation" Metabolites smoking 0.02081 0
23443 "Degree of Unsaturation" Metabolites spectrometer 0.01543 0
23443 "Degree of Unsaturation" Metabolites time_analysis 0.00244 7e-163
23443 "Degree of Unsaturation" Metabolites time_day 2e-04 1e-16
23444 "Omega-3 Fatty Acids" Metabolites PCs 0.00567 5e-144
23444 "Omega-3 Fatty Acids" Metabolites age_recruitment 0.0579 0
23444 "Omega-3 Fatty Acids" Metabolites assessment_centre 0.00317 3e-190
23444 "Omega-3 Fatty Acids" Metabolites batch 0.0025 2e-153
23444 "Omega-3 Fatty Acids" Metabolites bmi 0.00014 1e-10
23444 "Omega-3 Fatty Acids" Metabolites fasting 0.00201 2e-134
23444 "Omega-3 Fatty Acids" Metabolites month_attending 0.00048 8e-26
23444 "Omega-3 Fatty Acids" Metabolites sex 0.02762 0
23444 "Omega-3 Fatty Acids" Metabolites smoking 0.00483 9e-318
23444 "Omega-3 Fatty Acids" Metabolites spectrometer 0.0126 0
23444 "Omega-3 Fatty Acids" Metabolites time_analysis 0.00074 3e-37
23444 "Omega-3 Fatty Acids" Metabolites time_day 0.00363 1e-240
23445 "Omega-6 Fatty Acids" Metabolites PCs 0.00656 3e-216
23445 "Omega-6 Fatty Acids" Metabolites age_recruitment 0.02324 0
23445 "Omega-6 Fatty Acids" Metabolites assessment_centre 0.00342 2e-205
23445 "Omega-6 Fatty Acids" Metabolites batch 0.00879 0
23445 "Omega-6 Fatty Acids" Metabolites bmi 4e-05 0.0006
23445 "Omega-6 Fatty Acids" Metabolites fasting 8e-05 1e-06
23445 "Omega-6 Fatty Acids" Metabolites month_attending 0.00148 2e-88
23445 "Omega-6 Fatty Acids" Metabolites sex 0.04806 0
23445 "Omega-6 Fatty Acids" Metabolites smoking 4e-05 0.004
23445 "Omega-6 Fatty Acids" Metabolites spectrometer 0.01355 0
23445 "Omega-6 Fatty Acids" Metabolites time_analysis 0.00673 0
23445 "Omega-6 Fatty Acids" Metabolites time_day 0.00442 2e-291
23446 "Polyunsaturated Fatty Acids" Metabolites PCs 0.0042 2e-143
23446 "Polyunsaturated Fatty Acids" Metabolites age_recruitment 0.03169 0
23446 "Polyunsaturated Fatty Acids" Metabolites assessment_centre 0.00342 1e-207
23446 "Polyunsaturated Fatty Acids" Metabolites batch 0.00849 0
23446 "Polyunsaturated Fatty Acids" Metabolites bmi 8e-05 4e-07
23446 "Polyunsaturated Fatty Acids" Metabolites fasting 0.00037 4e-26
23446 "Polyunsaturated Fatty Acids" Metabolites month_attending 0.00134 2e-80
23446 "Polyunsaturated Fatty Acids" Metabolites sex 0.05289 0
23446 "Polyunsaturated Fatty Acids" Metabolites smoking 0.00037 5e-25
23446 "Polyunsaturated Fatty Acids" Metabolites spectrometer 0.01137 0
23446 "Polyunsaturated Fatty Acids" Metabolites time_analysis 0.0059 0
23446 "Polyunsaturated Fatty Acids" Metabolites time_day 0.0053 0
23447 "Monounsaturated Fatty Acids" Metabolites PCs 0.01046 0
23447 "Monounsaturated Fatty Acids" Metabolites age_recruitment 0.02423 0
23447 "Monounsaturated Fatty Acids" Metabolites assessment_centre 0.00647 0
23447 "Monounsaturated Fatty Acids" Metabolites batch 0.00583 0
23447 "Monounsaturated Fatty Acids" Metabolites bmi 0.06334 0
23447 "Monounsaturated Fatty Acids" Metabolites fasting 0.00029 6e-22
23447 "Monounsaturated Fatty Acids" Metabolites month_attending 0.00103 3e-63
23447 "Monounsaturated Fatty Acids" Metabolites sex 0.01106 4e-159
23447 "Monounsaturated Fatty Acids" Metabolites smoking 0.00828 0
23447 "Monounsaturated Fatty Acids" Metabolites spectrometer 0.00794 0
23447 "Monounsaturated Fatty Acids" Metabolites time_analysis 0.00848 0
23447 "Monounsaturated Fatty Acids" Metabolites time_day 0.01186 0
23448 "Saturated Fatty Acids" Metabolites PCs 0.00912 0
23448 "Saturated Fatty Acids" Metabolites age_recruitment 0.02941 0
23448 "Saturated Fatty Acids" Metabolites assessment_centre 0.00554 0
23448 "Saturated Fatty Acids" Metabolites batch 0.00521 0
23448 "Saturated Fatty Acids" Metabolites bmi 0.0271 0
23448 "Saturated Fatty Acids" Metabolites fasting 0.00012 3e-09
23448 "Saturated Fatty Acids" Metabolites month_attending 0.0014 8e-84
23448 "Saturated Fatty Acids" Metabolites sex 0.01187 1e-181
23448 "Saturated Fatty Acids" Metabolites smoking 0.00499 0
23448 "Saturated Fatty Acids" Metabolites spectrometer 0.01046 0
23448 "Saturated Fatty Acids" Metabolites time_analysis 0.00595 0
23448 "Saturated Fatty Acids" Metabolites time_day 0.00696 0
23449 "Linoleic Acid" Metabolites PCs 0.00971 2e-319
23449 "Linoleic Acid" Metabolites age_recruitment 0.01809 0
23449 "Linoleic Acid" Metabolites assessment_centre 0.0042 7e-251
23449 "Linoleic Acid" Metabolites batch 0.008 0
23449 "Linoleic Acid" Metabolites bmi 0.00137 2e-90
23449 "Linoleic Acid" Metabolites fasting 0.00068 8e-46
23449 "Linoleic Acid" Metabolites month_attending 0.00122 8e-71
23449 "Linoleic Acid" Metabolites sex 0.03503 0
23449 "Linoleic Acid" Metabolites smoking 0.00053 5e-35
23449 "Linoleic Acid" Metabolites spectrometer 0.01249 0
23449 "Linoleic Acid" Metabolites time_analysis 0.00534 0
23449 "Linoleic Acid" Metabolites time_day 0.00237 3e-154
23450 "Docosahexaenoic Acid" Metabolites PCs 0.00847 3e-166
23450 "Docosahexaenoic Acid" Metabolites age_recruitment 0.0369 0
23450 "Docosahexaenoic Acid" Metabolites assessment_centre 0.0051 0
23450 "Docosahexaenoic Acid" Metabolites batch 0.0024 7e-153
23450 "Docosahexaenoic Acid" Metabolites bmi 0.02273 0
23450 "Docosahexaenoic Acid" Metabolites fasting 0.00086 9e-61
23450 "Docosahexaenoic Acid" Metabolites month_attending 0.00051 7e-29
23450 "Docosahexaenoic Acid" Metabolites sex 0.05819 0
23450 "Docosahexaenoic Acid" Metabolites smoking 0.00873 0
23450 "Docosahexaenoic Acid" Metabolites spectrometer 0.01025 0
23450 "Docosahexaenoic Acid" Metabolites time_analysis 0.00177 3e-106
23450 "Docosahexaenoic Acid" Metabolites time_day 0 0.7
23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" Metabolites PCs 0.01497 0
23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" Metabolites age_recruitment 0.04323 0
23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" Metabolites assessment_centre 0.00538 0
23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" Metabolites batch 0.00078 2e-43
23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" Metabolites bmi 0.00864 0
23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" Metabolites fasting 0.00241 2e-162
23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" Metabolites month_attending 0.00046 5e-25
23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" Metabolites sex 0.01868 0
23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" Metabolites smoking 0.01223 0
23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" Metabolites spectrometer 0.02345 0
23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" Metabolites time_analysis 4e-04 5e-17
23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" Metabolites time_day 0.00043 3e-30
23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" Metabolites PCs 0.01047 0
23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" Metabolites age_recruitment 0.02724 0
23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" Metabolites assessment_centre 0.00672 0
23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" Metabolites batch 0.00098 4e-60
23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" Metabolites bmi 0.0895 0
23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" Metabolites fasting 0.00038 1e-28
23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" Metabolites month_attending 4e-04 3e-22
23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" Metabolites sex 0.02467 0
23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" Metabolites smoking 0.01226 0
23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" Metabolites spectrometer 0.0012 3e-80
23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" Metabolites time_analysis 0.0025 4e-160
23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" Metabolites time_day 0.00751 0
23453 "Polyunsaturated Fatty Acids to Total Fatty Acids percentage" Metabolites PCs 0.01727 0
