FID,Name,Type,estimate_mesor,std.error_mesor,p.value_mesor,estimate_beta_cos1,std.error_beta_cos1,p.value_beta_cos1,estimate_beta_sin1,std.error_beta_sin1,p.value_beta_sin1,amplitude_24hfreq,acrophase_24hfreq,pvalue_h
il17f,IL17F,Proteins,0.01748,0.01681,0.3,0.03607,0.01772,0.04,-0.0096,0.01418,0.5,0.0373244694198328,23.0064652509448,0.0417894348525088
il17ra,IL17RA,Proteins,0.01845,0.01655,0.3,0.01726,0.01745,0.3,0.01765,0.01396,0.2,0.0246842527233985,3.04282758449403,0.206006796226801
il17rb,IL17RB,Proteins,-0.00859,0.01628,0.6,-0.04084,0.01716,0.02,0.03556,0.01372,0.01,0.0541562629726984,9.2636820201638,0.00957078268152616
il18,IL18,Proteins,-0.00961,0.01612,0.6,-0.03599,0.01701,0.03,0.02692,0.01358,0.05,0.044946370732636,9.54657764170005,0.03438400616674
il18bp,IL18BP,Proteins,-0.02138,0.01571,0.2,-0.05691,0.01656,0.0006,0.02872,0.01325,0.03,0.0637487642581167,10.2150111066163,0.000587451838546108
il18r1,IL18R1,Proteins,-0.03891,0.01624,0.02,-0.05337,0.01712,0.002,-0.01454,0.0137,0.3,0.0553144998210651,13.0156362968942,0.00182789280733667
il18rap,IL18RAP,Proteins,-0.00013,0.01649,1,-0.01115,0.01739,0.5,0.01453,0.01391,0.3,0.0183163258563076,8.50007709229871,0.296325194901375
il19,IL19,Proteins,-0.03736,0.01639,0.02,-0.04256,0.01728,0.01,-0.02555,0.01382,0.06,0.0496421230455018,14.0648270661396,0.0137734235504766
il1a,IL1A,Proteins,0.01972,0.0168,0.2,0.02135,0.0177,0.2,0.01495,0.01417,0.3,0.026067677304509,2.33306927853018,0.227680169937595
il1b,IL1B,Proteins,-0.0309,0.01653,0.06,-0.11521,0.01741,4e-11,0.0855,0.01395,9e-10,0.143472574502126,9.56136614766847,3.67249403789035e-11
il1r1,IL1R1,Proteins,-0.02512,0.01641,0.1,-0.08724,0.0173,5e-07,0.06082,0.01384,1e-05,0.106350908115541,9.67447818196872,4.63043275031567e-07
il1r2,IL1R2,Proteins,-0.00615,0.01631,0.7,0.01227,0.01721,0.5,-0.02997,0.01374,0.03,0.0323892352136928,19.4845254621738,0.0291251754531972
il1rap,IL1RAP,Proteins,0.02731,0.01593,0.09,0.03384,0.0168,0.04,0.01505,0.01343,0.3,0.0370391303575048,1.59860988511286,0.0439816829057673
il1rl1,IL1RL1,Proteins,-0.06274,0.01523,4e-05,-0.06631,0.01605,4e-05,-0.04976,0.01285,0.0001,0.0829043271853165,14.4587121619987,3.60329648830824e-05
il1rl2,IL1RL2,Proteins,-0.09538,0.01601,3e-09,-0.08273,0.01687,9e-07,-0.09971,0.01351,2e-13,0.129565077128583,15.3545392277024,1.58242907927177e-13
il1rn,IL1RN,Proteins,-0.1459,0.01636,5e-19,-0.13777,0.01725,1e-15,-0.13768,0.01378,2e-23,0.194777133112378,14.9987637983557,1.81514141676856e-23
il2,IL2,Proteins,0.01564,0.01682,0.4,0.01181,0.01773,0.5,0.0187,0.01419,0.2,0.0221138988234443,3.84770790026537,0.187673810995938
il20,IL20,Proteins,0.02229,0.01678,0.2,0.01484,0.01768,0.4,0.02929,0.01415,0.04,0.032834819004852,4.20809056911622,0.0385307123019829
il20ra,IL20RA,Proteins,0.00942,0.01682,0.6,0.00631,0.01773,0.7,0.01234,0.01419,0.4,0.0138544558689579,4.19526624430035,0.384680131936691
il20rb,IL20RB,Proteins,0.00469,0.01685,0.8,0.03143,0.01775,0.08,-0.03157,0.01421,0.03,0.0445519428786839,20.9914538163904,0.0263042599001526
il21r,IL21R,Proteins,0.03503,0.01684,0.04,0.04091,0.01774,0.02,0.02259,0.0142,0.1,0.0467348276693231,1.92715477802275,0.0211400542789456
il22,IL22,Proteins,-0.02975,0.0158,0.06,-0.03879,0.01665,0.02,-0.0138,0.01333,0.3,0.04116957732847,13.3053816899119,0.0198520444688846
il22ra1,IL22RA1,Proteins,0.01173,0.01664,0.5,-0.02974,0.01753,0.09,0.06546,0.01403,3e-06,0.0719011039253484,7.62869582192647,3.10404422283275e-06
il24,IL24,Proteins,-0.00303,0.01681,0.9,-0.00327,0.01771,0.9,-0.00231,0.01418,0.9,0.00400368347278892,14.3516983567983,0.853577865156802
il25,IL25,Proteins,0.03591,0.01688,0.03,0.03194,0.0178,0.07,0.0365,0.01424,0.01,0.0484992895259603,3.25398448211621,0.0103611623641095
il2ra,IL2RA,Proteins,-0.05529,0.01624,0.0007,-0.07001,0.01712,4e-05,-0.02861,0.01372,0.04,0.0756263886565194,13.4819805647463,4.33808109264828e-05
il2rb,IL2RB,Proteins,-0.01536,0.01677,0.4,-0.00888,0.01767,0.6,-0.02197,0.01415,0.1,0.0237023256085321,16.5326478088053,0.120399813282514
il2rg,IL2RG,Proteins,-0.00389,0.0165,0.8,-0.00296,0.01739,0.9,-0.00462,0.01392,0.7,0.00548613158230307,15.8202558737262,0.740071539885837
il3,IL3,Proteins,0.02357,0.01686,0.2,0.02288,0.01777,0.2,0.02139,0.01421,0.1,0.0313225399769561,2.87112779395415,0.132417810402506
il31,IL31,Proteins,0.01206,0.01683,0.5,0.01684,0.01773,0.3,0.00412,0.01419,0.8,0.0173318106065387,0.91617380020126,0.342394977544771
il31ra,IL31RA,Proteins,0.01976,0.01653,0.2,0.00432,0.01742,0.8,0.03772,0.01395,0.007,0.0379673169674048,5.56455417925984,0.00685412871552088
il32,IL32,Proteins,0.04706,0.01606,0.003,0.04725,0.01693,0.005,0.04066,0.01355,0.003,0.0623338165997634,2.7141384885277,0.00268766154345419
il33,IL33,Proteins,-0.03531,0.01679,0.04,-0.02306,0.01769,0.2,-0.047,0.01416,0.0009,0.0523494191443524,16.2577562032559,0.00090713379771875
il34,IL34,Proteins,-0.01118,0.01681,0.5,-0.01692,0.01772,0.3,-0.00206,0.01419,0.9,0.0170493450920385,12.4620630601711,0.339651347701035
il36a,IL36A,Proteins,-0.01541,0.01683,0.4,-0.01729,0.01774,0.3,-0.01088,0.0142,0.4,0.0204297121495539,14.1457972590159,0.329716892965351
il36g,IL36G,Proteins,0.02038,0.01662,0.2,0.03015,0.01753,0.09,0.00472,0.01402,0.7,0.0305176784631808,0.592681048427966,0.085381770467597
il3ra,IL3RA,Proteins,-0.0068,0.0161,0.7,0.00519,0.01696,0.8,-0.02189,0.01358,0.1,0.0224959297735526,18.889840639665,0.107027401302873
il4,IL4,Proteins,0.0121,0.0168,0.5,0.00281,0.01771,0.9,0.02289,0.01417,0.1,0.0230574637290483,5.53374846357235,0.106402631923193
il4r,IL4R,Proteins,0.02667,0.01621,0.1,-0.0151,0.01709,0.4,0.07883,0.01368,8e-09,0.0802604379906933,6.7228106754389,8.27944990450536e-09
il5,IL5,Proteins,0.00412,0.01674,0.8,0.00462,0.01764,0.8,0.00293,0.01412,0.8,0.00546658736889476,2.15786906935163,0.793533921740976
il5ra,IL5RA,Proteins,0.00475,0.01617,0.8,-0.00338,0.01704,0.8,0.01496,0.01364,0.3,0.015335947169159,6.84872699823849,0.272620434315996
il6,IL6,Proteins,0.08424,0.01592,1e-07,0.21387,0.01679,4e-37,-0.09993,0.01342,1e-13,0.236066115276647,22.3303717005899,4.08172311331561e-37
il6r,IL6R,Proteins,-0.03725,0.01633,0.02,-0.04788,0.01722,0.005,-0.01827,0.01378,0.2,0.0512448933451239,13.3925656663184,0.00542436267671166
il6st,IL6ST,Proteins,-0.00546,0.01625,0.7,0.01512,0.01713,0.4,-0.03217,0.01371,0.02,0.0355519601912612,19.6784401098,0.0189225065879973
il7,IL7,Proteins,0.09383,0.01643,1e-08,0.01683,0.01732,0.3,0.18413,0.01386,3e-40,0.184894813548121,5.65187005802456,3.2351549485238e-40
il7r,IL7R,Proteins,0.0982,0.01645,2e-09,0.07272,0.01735,3e-05,0.11939,0.01387,8e-18,0.139791864592358,3.91016114319597,7.89795809335178e-18
il9,IL9,Proteins,0.01654,0.01674,0.3,0.01607,0.01764,0.4,0.01497,0.01411,0.3,0.0219620134727714,2.86401331013109,0.288809850996609
ilkap,ILKAP,Proteins,0.06542,0.01656,8e-05,0.03854,0.01747,0.03,0.09275,0.01398,3e-11,0.100443676151238,4.49565057054165,3.2578056523875e-11
immt,IMMT,Proteins,0.07716,0.01603,1e-06,0.0685,0.01689,5e-05,0.07855,0.01352,6e-09,0.104224733315478,3.26079886735494,6.31794998772051e-09
impa1,IMPA1,Proteins,0.05756,0.01639,0.0004,-0.00485,0.01729,0.8,0.13331,0.01383,6e-22,0.133399700291409,6.13899262643684,5.68703210363771e-22
impact,IMPACT,Proteins,-0.0364,0.01592,0.02,-0.11316,0.01678,2e-11,0.07077,0.01342,1e-07,0.133471320165016,9.8652521457422,1.55108239958772e-11
impg1,IMPG1,Proteins,-0.00615,0.01686,0.7,-0.00974,0.01776,0.6,-0.00056,0.01421,1,0.00975199748914803,12.2178988497121,0.583537207999518
ing1,ING1,Proteins,0.06898,0.01663,3e-05,0.07011,0.01754,6e-05,0.05849,0.01404,3e-05,0.0913013558815586,2.65572235203075,3.09249554281105e-05
inhbb,INHBB,Proteins,0.33598,0.01576,3e-100,0.2095,0.01662,2e-36,0.46059,0.01331,6e-259,0.505994988725663,4.36946434179575,6.16079156331844e-259
inhbc,INHBC,Proteins,-0.17065,0.01624,9e-26,-0.18899,0.01713,3e-28,-0.12404,0.0137,1e-19,0.226061097530428,14.2184916801314,2.92804330691874e-28
inpp1,INPP1,Proteins,0.08083,0.01625,7e-07,0.02211,0.01713,0.2,0.14862,0.0137,2e-27,0.150251103929744,5.43581929923551,2.13562016190765e-27
inpp5d,INPP5D,Proteins,0.01242,0.01594,0.4,0.01563,0.0168,0.4,0.00648,0.01343,0.6,0.0169239583725023,1.50049807588292,0.352147474940131
inpp5j,INPP5J,Proteins,0.01801,0.0162,0.3,0.04564,0.01707,0.008,-0.02116,0.01366,0.1,0.0503087277387212,22.3414304903333,0.00750588065686303
inppl1,INPPL1,Proteins,0.04456,0.01603,0.005,-0.00707,0.01691,0.7,0.10766,0.01351,2e-15,0.107889513601636,6.25038639932689,1.67097299821129e-15
insl3,INSL3,Proteins,-0.02387,0.0098,0.01,-0.02073,0.01033,0.04,-0.02491,0.00827,0.003,0.0324094189452519,15.3483275047265,0.00258636600589708
insl4,INSL4,Proteins,0.02629,0.01642,0.1,0.05568,0.0173,0.001,-0.01632,0.01385,0.2,0.0580236086975734,22.9109856183808,0.00129093547955557
insl5,INSL5,Proteins,0.03852,0.01568,0.01,-0.03427,0.01652,0.04,0.13062,0.01322,5e-23,0.135040103359718,6.98007143908292,5.45409181306493e-23
insr,INSR,Proteins,0.00731,0.01674,0.7,0.00511,0.01764,0.8,0.00928,0.01412,0.5,0.0105930240742119,4.07565208242024,0.511208868577548
ipcef1,IPCEF1,Proteins,0.06896,0.01633,2e-05,0.05054,0.01721,0.003,0.08449,0.01377,9e-10,0.0984551173249937,3.94087041907142,8.54133700455598e-10
iqgap2,IQGAP2,Proteins,0.0529,0.01627,0.001,0.03997,0.01715,0.02,0.06322,0.01371,4e-06,0.0747984742383563,3.84642123458841,4.01511511505645e-06
irag2,IRAG2,Proteins,0.03425,0.01622,0.03,0.02136,0.01709,0.2,0.04694,0.01369,0.0006,0.0515672009405775,4.36861123311652,0.000607653842833265
irak1,IRAK1,Proteins,0.05478,0.01624,0.0007,0.00718,0.01711,0.7,0.11103,0.0137,5e-16,0.111262096449744,5.7532818035329,5.43939625667048e-16
irak4,IRAK4,Proteins,0.04479,0.01631,0.006,-0.02051,0.01719,0.2,0.12592,0.01376,6e-20,0.127583670279288,6.61687171161674,5.76067404084191e-20
islr2,ISLR2,Proteins,0.04584,0.0167,0.006,0.06876,0.01761,9e-05,0.00932,0.0141,0.5,0.0693928212308761,0.514634985022056,9.42555701126227e-05
ism1,ISM1,Proteins,0.00979,0.0161,0.5,-0.06977,0.01697,4e-05,0.11452,0.01358,3e-17,0.134100209872941,8.09017904189736,3.43685443187864e-17
ism2,ISM2,Proteins,0.01426,0.01659,0.4,0.02071,0.01748,0.2,0.00379,0.01399,0.8,0.0210548244433674,0.691724787372156,0.236195237861985
ist1,IST1,Proteins,0.0307,0.01633,0.06,-0.04403,0.01721,0.01,0.12663,0.01377,4e-20,0.134065098583667,7.27811173084933,3.8913924508048e-20
itga11,ITGA11,Proteins,0.07866,0.01628,1e-06,0.10875,0.01716,2e-10,0.02828,0.01373,0.04,0.112369440814312,0.971894188201038,2.35829498393157e-10
itga2,ITGA2,Proteins,0.05551,0.01606,0.0005,0.04163,0.01693,0.01,0.06676,0.01356,8e-07,0.0786795865334559,3.87041368866329,8.45518851845462e-07
itga5,ITGA5,Proteins,-0.01211,0.01611,0.5,-0.03261,0.017,0.06,0.01678,0.01359,0.2,0.0366752253296193,10.1846919802963,0.0550239147411953
itga6,ITGA6,Proteins,0.00478,0.01646,0.8,-0.06477,0.01735,0.0002,0.09682,0.01388,3e-12,0.116482237209641,8.25213431314783,3.14560793781338e-12
itgal,ITGAL,Proteins,0.01263,0.0165,0.4,0.01463,0.01739,0.4,0.00831,0.01392,0.6,0.0168250874770276,1.97403413121553,0.400191923930105
itgam,ITGAM,Proteins,0.05001,0.01605,0.002,0.03069,0.01693,0.07,0.06926,0.01354,3e-07,0.075751319898402,4.40660491426455,3.13635035595773e-07
itgav,ITGAV,Proteins,0.10374,0.01565,3e-11,0.12528,0.0165,3e-14,0.06142,0.01319,3e-06,0.139522157795213,1.74107484959181,3.17397813050322e-14
itgax,ITGAX,Proteins,0.01154,0.01674,0.5,0.00365,0.01764,0.8,0.02053,0.01411,0.1,0.0208522579888286,5.32819645333229,0.145633403276355
itgb1,ITGB1,Proteins,0.06127,0.0159,0.0001,0.03878,0.01676,0.02,0.08314,0.01342,6e-10,0.0917432273447363,4.33291930362247,5.83100057204851e-10
itgb1bp1,ITGB1BP1,Proteins,0.01489,0.01678,0.4,0.01729,0.01769,0.3,0.00973,0.01415,0.5,0.0198445795128195,1.95839798012149,0.328407286642281
itgb1bp2,ITGB1BP2,Proteins,0.05591,0.01649,0.0007,0.00247,0.01737,0.9,0.11979,0.01392,8e-18,0.11981229955182,5.92136173034061,7.78864607673517e-18
itgb2,ITGB2,Proteins,0.05301,0.01595,0.0009,0.01236,0.01681,0.5,0.10006,0.01347,1e-13,0.100819407498116,5.5305683766286,1.10348232564701e-13
itgb5,ITGB5,Proteins,0.04589,0.01605,0.004,0.02817,0.01692,0.1,0.06348,0.01353,3e-06,0.0694457405011065,4.40474417878109,2.74032703579956e-06
itgb6,ITGB6,Proteins,0.04253,0.01578,0.007,0.07531,0.01663,6e-06,-0.00674,0.01331,0.6,0.0756073517241179,23.6589762514811,5.95717836740361e-06
itgb7,ITGB7,Proteins,0.00681,0.01642,0.7,0.00181,0.01731,0.9,0.0126,0.01385,0.4,0.012731862928654,5.45652158970354,0.362688120832945
itgbl1,ITGBL1,Proteins,0.01592,0.0156,0.3,0.0519,0.01645,0.002,-0.03415,0.01316,0.009,0.0621244137936701,21.7772090261662,0.00160199256099091
itih1,ITIH1,Proteins,-0.00716,0.01655,0.7,-0.01442,0.01745,0.4,0.00345,0.01396,0.8,0.0148230748955028,11.1038783225551,0.408583198121905
itih3,ITIH3,Proteins,-0.01811,0.01547,0.2,-0.04244,0.0163,0.009,0.01665,0.01305,0.2,0.0455858023306887,10.5718560567232,0.00923350046813404
itih4,ITIH4,Proteins,-0.00875,0.01565,0.6,-0.04727,0.01649,0.004,0.0437,0.0132,0.0009,0.0643779477138826,9.14996826016288,0.000928609384935386
itih5,ITIH5,Proteins,0.03509,0.01659,0.03,0.0441,0.01749,0.01,0.01846,0.014,0.2,0.0478102927629124,1.51439670698617,0.0116759114144769
itm2a,ITM2A,Proteins,0.03313,0.01646,0.04,0.03044,0.01735,0.08,0.03237,0.01388,0.02,0.044433826274454,3.1178618055183,0.0197105133203839
itpa,ITPA,Proteins,-0.00236,0.01656,0.9,-0.05237,0.01745,0.003,0.06473,0.01395,4e-06,0.0832619998898975,8.59846035502704,3.51234693101724e-06
itpr1,ITPR1,Proteins,-0.00175,0.01667,0.9,-0.05909,0.01757,0.0008,0.07509,0.01404,9e-08,0.0955521446400923,8.54687199461164,8.9396181774907e-08
itprip,ITPRIP,Proteins,-0.00284,0.01678,0.9,-0.01179,0.01768,0.5,0.00948,0.01414,0.5,0.0151279688931441,9.41353611301203,0.502652329046093
ivd,IVD,Proteins,0.04401,0.01681,0.009,0.04323,0.01772,0.01,0.03929,0.01419,0.006,0.0584183977838889,2.81760721384683,0.00561729452662511
izumo1,IZUMO1,Proteins,-0.00882,0.01659,0.6,-0.00815,0.01749,0.6,-0.00856,0.01399,0.5,0.0118183295986531,15.0934976865513,0.540698912047114
jam2,JAM2,Proteins,0.18765,0.01562,3e-33,0.13697,0.01647,9e-17,0.2306,0.01318,2e-68,0.268215182961202,3.95274576741283,2.4961997564712e-68
jam3,JAM3,Proteins,0.03312,0.01658,0.05,-0.02383,0.01748,0.2,0.10462,0.01399,8e-14,0.10729871251329,6.8556150777523,7.79322465125331e-14
jchain,JCHAIN,Proteins,-0.00461,0.01664,0.8,-0.01149,0.01754,0.5,0.00515,0.01404,0.7,0.0125903029798231,10.3890048936237,0.512432344153637
jmjd1c,JMJD1C,Proteins,-0.00691,0.01685,0.7,-0.0042,0.01777,0.8,-0.00962,0.01421,0.5,0.0104983804336884,16.4264594154042,0.498468662512274
jpt2,JPT2,Proteins,0.05006,0.01626,0.002,-0.02102,0.01714,0.2,0.13836,0.01371,6e-24,0.139946210429529,6.57585605718863,6.46387377568049e-24
jun,JUN,Proteins,0.0274,0.01674,0.1,0.04588,0.01764,0.009,-0.00082,0.01412,1,0.0458895566004941,23.9315082643282,0.0092915906079249
kazald1,KAZALD1,Proteins,0.0519,0.01645,0.002,0.04832,0.01734,0.005,0.04985,0.01386,0.0003,0.0694264437134533,3.05981322996773,0.000322816049284523
kazn,KAZN,Proteins,0.03691,0.01599,0.02,-0.00886,0.01686,0.6,0.09316,0.01349,5e-12,0.0935788503917618,6.36215478829274,5.0208443508415e-12
kcnc4,KCNC4,Proteins,0.00765,0.01684,0.6,0.01074,0.01774,0.5,0.00251,0.01419,0.9,0.0110258058062771,0.878277109187025,0.545157202081438
kcnh2,KCNH2,Proteins,-0.0101,0.0168,0.5,-0.01078,0.01771,0.5,-0.00787,0.01416,0.6,0.013343110935479,14.4081182938985,0.54274356773831
kcnip4,KCNIP4,Proteins,0.0101,0.0168,0.5,0.00477,0.01771,0.8,0.01589,0.01417,0.3,0.0165903097112476,4.88720557307163,0.26225328726557
kctd5,KCTD5,Proteins,0.09878,0.01614,9e-10,0.10896,0.017,1e-10,0.07216,0.01361,1e-07,0.130690320564596,2.23445494057268,1.47626464901603e-10
kdm3a,KDM3A,Proteins,0.02809,0.0168,0.09,0.03371,0.01771,0.06,0.01691,0.01417,0.2,0.0377185249954431,1.77608021377057,0.0569037092088744
kdr,KDR,Proteins,0.02615,0.01637,0.1,0.00223,0.01726,0.9,0.05457,0.0138,8e-05,0.0546180540372918,5.84398837359516,7.71590503552322e-05
kel,KEL,Proteins,-0.01965,0.01588,0.2,-0.05369,0.01674,0.001,0.02824,0.0134,0.04,0.0606656966487405,10.1501653500139,0.00134480933560282
khdc3l,KHDC3L,Proteins,0.00799,0.01687,0.6,0.01407,0.01778,0.4,-0.00118,0.01422,0.9,0.0141236907371298,23.6804138822546,0.428685427852563
khk,KHK,Proteins,0.13559,0.0164,1e-16,0.10274,0.01729,3e-09,0.16156,0.01382,2e-31,0.191461123152721,3.83635455877365,1.55583334169634e-31
kiaa0319,KIAA0319,Proteins,0.08882,0.01623,4e-08,0.07583,0.01711,9e-06,0.09445,0.01369,5e-12,0.121124762205183,3.41602863065398,5.2323825173912e-12
kiaa1549,KIAA1549,Proteins,-0.00863,0.01674,0.6,-0.01438,0.01764,0.4,0.00017,0.01411,1,0.0143779894211423,11.9537114542454,0.414976501834615
kiaa1549l,KIAA1549L,Proteins,0.01535,0.01672,0.4,0.02195,0.01762,0.2,0.00452,0.0141,0.7,0.0224092676392023,0.775217968399019,0.212928070369558
kiaa2013,KIAA2013,Proteins,-0.00589,0.0166,0.7,-0.00794,0.01749,0.6,-0.0024,0.014,0.9,0.00829251277750943,13.1200684006606,0.649991567082079
kif1c,KIF1C,Proteins,0.01288,0.01656,0.4,0.01948,0.01745,0.3,0.00236,0.01395,0.9,0.0196270537322597,0.460107636869392,0.264146117408241
kif20b,KIF20B,Proteins,-0.01693,0.01687,0.3,-0.01854,0.01777,0.3,-0.01254,0.01421,0.4,0.0223850192947673,14.2719945673659,0.296758627048089
kif22,KIF22,Proteins,-0.00718,0.01659,0.7,-0.05197,0.01749,0.003,0.05358,0.01398,0.0001,0.0746437394748441,8.94196572561093,0.000127549931073633
kifbp,KIFBP,Proteins,0.05977,0.01639,0.0003,0.00407,0.01728,0.8,0.1263,0.01381,6e-20,0.126367633296785,5.8771049065438,6.20599950816273e-20
kir2dl2,KIR2DL2,Proteins,0.00089,0.01632,1,-0.00411,0.0172,0.8,0.00745,0.01376,0.6,0.00851099455079862,7.92738956548058,0.588278724236822
kir2dl3,KIR2DL3,Proteins,-0.01244,0.01649,0.5,-0.02156,0.01738,0.2,0.00132,0.0139,0.9,0.0215962597857693,11.7656150667806,0.21497518637596
kir2ds4,KIR2DS4,Proteins,0.00489,0.01646,0.8,0.00685,0.01735,0.7,0.00164,0.01389,0.9,0.00704114587064031,0.895798871312113,0.693099424444651
kir3dl1,KIR3DL1,Proteins,-0.01134,0.01676,0.5,-0.00492,0.01768,0.8,-0.0184,0.01414,0.2,0.0190468793478416,17.0030351239477,0.192984191392774
kir3dl2,KIR3DL2,Proteins,0.01364,0.01685,0.4,0.02418,0.01776,0.2,-0.0022,0.01421,0.9,0.0242815145265704,23.6531123389095,0.173453516908799
kirrel1,KIRREL1,Proteins,-0.01818,0.01687,0.3,-0.01579,0.01777,0.4,-0.01897,0.01422,0.2,0.0246779732532753,15.3488101556729,0.182204521233268
kirrel2,KIRREL2,Proteins,-0.04055,0.01643,0.01,-0.049,0.01732,0.005,-0.02401,0.01386,0.08,0.0545665071257503,13.7404253076382,0.00466782940442576
kit,KIT,Proteins,0.0199,0.01595,0.2,0.00487,0.01682,0.8,0.03729,0.01346,0.006,0.0376105918000764,5.50410854431141,0.0056105486022865
kitlg,KITLG,Proteins,0.03599,0.01647,0.03,0.02983,0.01736,0.09,0.03948,0.01389,0.004,0.0494838335172921,3.52879441191629,0.00447555018171318
klb,KLB,Proteins,-0.00031,0.01668,1,-0.01628,0.01759,0.4,0.021,0.01408,0.1,0.0265697629659655,8.51878334572739,0.135790759638547
klf4,KLF4,Proteins,0.04121,0.01646,0.01,0.12312,0.01734,1e-12,-0.07359,0.01387,1e-07,0.143435987390209,21.9421991252759,1.26817317772633e-12
klhl41,KLHL41,Proteins,0.03572,0.01607,0.03,0.01619,0.01693,0.3,0.057,0.01355,3e-05,0.0592593711834388,4.9430023875844,2.58675578876759e-05
klk1,KLK1,Proteins,0.00528,0.01661,0.8,0.01241,0.01749,0.5,-0.00488,0.01402,0.7,0.0133336416868135,22.5685427710728,0.478030630131771
klk10,KLK10,Proteins,0.01961,0.01647,0.2,0.06061,0.01736,0.0005,-0.03754,0.01389,0.007,0.0712959905750661,21.8818211767713,0.000482500395676472
klk11,KLK11,Proteins,0.23042,0.01629,3e-45,0.22234,0.01717,3e-38,0.21092,0.01374,5e-53,0.306466763378555,2.89942285850744,5.01223580806828e-53
klk12,KLK12,Proteins,0.01993,0.01663,0.2,0.04493,0.01754,0.01,-0.01595,0.01403,0.3,0.0476790017665714,22.6972930909969,0.0104208615986544
klk13,KLK13,Proteins,0.0718,0.01623,1e-05,0.17129,0.01713,2e-23,-0.07045,0.01368,3e-07,0.185216422017582,22.5094658384394,1.59055471139722e-23
klk14,KLK14,Proteins,0.21731,0.01596,4e-42,0.13167,0.01682,5e-15,0.30315,0.01345,9e-112,0.330508059597013,4.43484750414427,8.84831671847453e-112
klk15,KLK15,Proteins,0.1112,0.01643,1e-11,0.15454,0.01732,5e-19,0.03889,0.01386,0.005,0.15935895317112,0.941765422612505,4.62377804120194e-19
klk3,KLK3,Proteins,-0.04995,0.00998,6e-07,-0.05648,0.01052,8e-08,-0.03468,0.00842,4e-05,0.066276516208101,14.1031508050352,7.94660961359905e-08
klk4,KLK4,Proteins,-0.02448,0.01494,0.1,-0.02068,0.01575,0.2,-0.02634,0.01259,0.04,0.0334855376748188,15.4572400390318,0.0365161979511704
klk6,KLK6,Proteins,0.2008,0.01611,1e-35,0.2308,0.01699,6e-42,0.13461,0.01359,4e-23,0.267186311618002,2.0168888723854,5.81486086311254e-42
klk7,KLK7,Proteins,0.22713,0.01621,2e-44,0.30962,0.01709,5e-73,0.08761,0.01368,2e-10,0.321772315272353,1.05327593109498,4.70987373655759e-73
klk8,KLK8,Proteins,0.16578,0.01606,6e-25,0.14435,0.01694,2e-17,0.17273,0.01355,4e-37,0.225103243808857,3.341023499139,3.75035611007438e-37
klkb1,KLKB1,Proteins,0.03229,0.01605,0.04,0.02096,0.01692,0.2,0.04306,0.01354,0.001,0.0478894600228185,4.2699880370028,0.0014699700285421
klrb1,KLRB1,Proteins,0.01837,0.01603,0.3,0.02272,0.0169,0.2,0.01018,0.01352,0.5,0.0248951231424913,1.60890162685182,0.1788777151042
klrc1,KLRC1,Proteins,0.01252,0.01687,0.5,0.01743,0.01777,0.3,0.00432,0.01422,0.8,0.0179530238523342,0.927882435683401,0.326806450304879
klrd1,KLRD1,Proteins,-0.00392,0.01601,0.8,-0.05137,0.01688,0.002,0.05987,0.0135,9e-06,0.0788838493903697,8.70865799577654,9.27379570005882e-06
klrf1,KLRF1,Proteins,0.04192,0.01617,0.01,0.01893,0.01704,0.3,0.06705,0.01364,9e-07,0.0696660051679485,4.9489563102222,8.86451166058576e-07
klrk1,KLRK1,Proteins,0.01329,0.01655,0.4,-0.00046,0.01744,1,0.02987,0.01395,0.03,0.0298741701351001,6.05842157965011,0.0323080900564068
krt14,KRT14,Proteins,0.02348,0.01707,0.2,0.02068,0.01798,0.3,0.02412,0.01441,0.09,0.0317711971503954,3.29335249836752,0.0941637414976474
krt17,KRT17,Proteins,-0.00622,0.01686,0.7,-0.00128,0.01777,0.9,-0.01201,0.01421,0.4,0.0120729242851908,17.5956765071672,0.39819693198318
krt18,KRT18,Proteins,0.07923,0.01563,4e-07,0.03793,0.01648,0.02,0.12397,0.01317,5e-21,0.129643875321829,4.86585336071919,5.19781104716153e-21
krt19,KRT19,Proteins,0.17094,0.01613,3e-26,0.20525,0.01701,2e-33,0.10289,0.01361,4e-14,0.229590036017388,1.77494538816021,1.78986180503438e-33
krt5,KRT5,Proteins,0.03668,0.01567,0.02,0.0563,0.01652,0.0007,0.00577,0.01322,0.7,0.0565908428254163,0.390246881209286,0.000653395879215804
krt6c,KRT6C,Proteins,0.0028,0.01672,0.9,0.01765,0.01762,0.3,-0.01738,0.01409,0.2,0.0247704554706193,21.0289182266571,0.217457659830388
krt8,KRT8,Proteins,0.06486,0.01672,0.0001,0.03223,0.01761,0.07,0.09978,0.01409,1e-12,0.104859439501259,4.8065009400473,1.446167299101e-12
kyat1,KYAT1,Proteins,0.04323,0.01632,0.008,-0.02293,0.0172,0.2,0.12553,0.01377,8e-20,0.127608016271658,6.69005364612011,8.25225473933645e-20
kynu,KYNU,Proteins,0.01844,0.01592,0.2,0.00151,0.01678,0.9,0.03861,0.01343,0.004,0.0386381092170202,5.85034542876265,0.00403232895319511
l1cam,L1CAM,Proteins,0.02658,0.01593,0.1,0.01057,0.0168,0.5,0.04442,0.01344,0.0009,0.0456551071654225,5.10793843698541,0.000948935762332967
