FID,Name,Type,estimate_mesor,std.error_mesor,p.value_mesor,estimate_beta_cos1,std.error_beta_cos1,p.value_beta_cos1,estimate_beta_sin1,std.error_beta_sin1,p.value_beta_sin1,amplitude_24hfreq,acrophase_24hfreq,pvalue_h
hbq1,HBQ1,Proteins,-0.13793,0.01606,9e-18,-0.2147,0.01694,9e-37,-0.01744,0.01355,0.2,0.21541,12.30952,9e-37
hbz,HBZ,Proteins,-0.05948,0.01646,0.0003,-0.08329,0.01734,2e-06,-0.01991,0.01388,0.2,0.08563,12.89631,2e-06
hcg22,HCG22,Proteins,0.0148,0.01684,0.4,0.00972,0.01775,0.6,0.01961,0.01419,0.2,0.02189,4.24244,0.2
hcls1,HCLS1,Proteins,0.05637,0.01614,0.0005,-0.00152,0.01702,0.9,0.12622,0.01361,2e-20,0.12623,6.04611,2e-20
hdac8,HDAC8,Proteins,0.02204,0.01683,0.2,0.03567,0.01774,0.04,0.00098,0.0142,0.9,0.03568,0.10527,0.04
hdac9,HDAC9,Proteins,-0.00214,0.01686,0.9,-0.00388,0.01777,0.8,0.00045,0.01421,1,0.0039,11.55544,0.8
hddc2,HDDC2,Proteins,0.00793,0.01621,0.6,-0.03856,0.01709,0.02,0.06894,0.01367,5e-07,0.07899,7.94788,5e-07
hdgf,HDGF,Proteins,0.01545,0.01632,0.3,-0.01635,0.01721,0.3,0.0559,0.01375,5e-05,0.05824,7.08697,5e-05
hdgfl2,HDGFL2,Proteins,0.054,0.01627,0.0009,0.03955,0.01715,0.02,0.06615,0.01372,1e-06,0.07707,3.94194,1e-06
hebp1,HEBP1,Proteins,-0.02089,0.01678,0.2,-0.0394,0.01768,0.03,0.00649,0.01416,0.6,0.03993,11.37617,0.03
heg1,HEG1,Proteins,-0.06423,0.01653,0.0001,-0.07647,0.01743,1e-05,-0.03958,0.01396,0.005,0.0861,13.82444,1e-05
hepacam2,HEPACAM2,Proteins,-0.02371,0.01654,0.2,-0.02348,0.01743,0.2,-0.0209,0.01394,0.1,0.03143,14.77876,0.1
heph,HEPH,Proteins,-0.10312,0.01653,4e-10,-0.1135,0.01742,7e-11,-0.07571,0.01394,6e-08,0.13643,14.24701,7e-11
hexim1,HEXIM1,Proteins,0.03423,0.01612,0.03,-0.01647,0.01699,0.3,0.0973,0.01359,8e-13,0.09868,6.64032,8e-13
hgf,HGF,Proteins,-0.14995,0.0163,4e-20,-0.11868,0.01718,5e-12,-0.17205,0.01375,7e-36,0.20901,15.69349,7e-36
hgfac,HGFAC,Proteins,-0.06466,0.01661,0.0001,-0.09816,0.01751,2e-08,-0.01156,0.014,0.4,0.09884,12.44784,2e-08
hgs,HGS,Proteins,0.05435,0.0165,0.001,-0.00245,0.0174,0.9,0.12283,0.01391,1e-18,0.12286,6.0762,1e-18
hhex,HHEX,Proteins,0.03634,0.01641,0.03,0.03441,0.01729,0.05,0.03413,0.01383,0.01,0.04846,2.98392,0.01
hif1a,HIF1A,Proteins,-0.00446,0.01684,0.8,0.0025,0.01775,0.9,-0.01316,0.01421,0.4,0.01339,18.71734,0.4
hip1,HIP1,Proteins,-0.0197,0.01684,0.2,-0.03672,0.01775,0.04,0.00563,0.01419,0.7,0.03715,11.41858,0.04
hip1r,HIP1R,Proteins,0.01978,0.01646,0.2,0.03207,0.01733,0.06,0.00079,0.01388,1,0.03208,0.09361,0.06
hjv,HJV,Proteins,0.03689,0.01653,0.03,0.05926,0.01741,0.0007,0.00223,0.01394,0.9,0.0593,0.14385,0.0007
hk2,HK2,Proteins,-0.01967,0.01681,0.2,-0.02652,0.01771,0.1,-0.00797,0.01419,0.6,0.02769,13.1155,0.1
hla_a,HLA_A,Proteins,-0.0466,0.01653,0.005,-0.04805,0.01742,0.006,-0.03852,0.01394,0.006,0.06158,14.58125,0.006
hla_dra,HLA_DRA,Proteins,-0.03529,0.01664,0.03,-0.05153,0.01755,0.003,-0.00903,0.01404,0.5,0.05232,12.66286,0.003
hla_e,HLA_E,Proteins,-0.05629,0.0164,0.0006,0.0106,0.01729,0.5,-0.13804,0.01383,2e-23,0.13844,18.29278,2e-23
hmbs,HMBS,Proteins,-0.10651,0.016,3e-11,-0.13556,0.01687,9e-16,-0.0538,0.01349,7e-05,0.14585,13.44315,9e-16
hmcn2,HMCN2,Proteins,0.03065,0.01657,0.06,0.03922,0.01747,0.02,0.01527,0.01399,0.3,0.04209,1.41807,0.02
hmgcl,HMGCL,Proteins,0.04778,0.01665,0.004,0.00314,0.01755,0.9,0.10111,0.01403,6e-13,0.10116,5.88145,6e-13
hmgcs1,HMGCS1,Proteins,-0.02565,0.01685,0.1,-0.02897,0.01776,0.1,-0.01783,0.0142,0.2,0.03402,14.10737,0.1
hmmr,HMMR,Proteins,0.00441,0.01687,0.8,0.00179,0.01779,0.9,0.00733,0.01423,0.6,0.00754,5.08744,0.6
hmox1,HMOX1,Proteins,0.03468,0.0167,0.04,0.01489,0.0176,0.4,0.05642,0.0141,6e-05,0.05835,5.01448,6e-05
hmox2,HMOX2,Proteins,0.06296,0.01669,0.0002,0.07243,0.01759,4e-05,0.04213,0.01408,0.003,0.08379,2.01213,4e-05
hnf1a,HNF1A,Proteins,-0.00275,0.01681,0.9,0.00436,0.01772,0.8,-0.01188,0.01417,0.4,0.01265,19.34245,0.4
hnmt,HNMT,Proteins,-0.00537,0.01658,0.7,-0.06652,0.01748,0.0001,0.07678,0.01398,4e-08,0.10159,8.72704,4e-08
hnrnpk,HNRNPK,Proteins,0.06214,0.0165,0.0002,0.01357,0.01739,0.4,0.11878,0.01393,2e-17,0.11956,5.56561,2e-17
hnrnpul1,HNRNPUL1,Proteins,0.00924,0.01616,0.6,-0.02174,0.01703,0.2,0.04929,0.01363,0.0003,0.05387,7.5868,0.0003
hpcal1,HPCAL1,Proteins,0.06602,0.01628,5e-05,-0.00191,0.01716,0.9,0.14798,0.01373,5e-27,0.14799,6.04934,5e-27
hpgds,HPGDS,Proteins,0.0436,0.01676,0.009,0.05748,0.01767,0.001,0.01943,0.01413,0.2,0.06067,1.24521,0.001
hpse,HPSE,Proteins,0.00372,0.01655,0.8,-0.06142,0.01744,0.0004,0.08984,0.01394,1e-10,0.10883,8.2906,1e-10
hras,HRAS,Proteins,0.02247,0.01674,0.2,0.02608,0.01764,0.1,0.0147,0.01412,0.3,0.02993,1.96024,0.1
hrc,HRC,Proteins,0.10429,0.01671,4e-10,0.08749,0.01761,7e-07,0.11296,0.01407,1e-15,0.14288,3.48285,1e-15
hrg,HRG,Proteins,-0.05578,0.01663,0.0008,-0.06964,0.01753,7e-05,-0.02997,0.01401,0.03,0.07582,13.55224,7e-05
hs1bp3,HS1BP3,Proteins,0.03357,0.01654,0.04,-0.02423,0.01744,0.2,0.10633,0.01394,2e-14,0.10906,6.85566,2e-14
hs3st3b1,HS3ST3B1,Proteins,0.27575,0.01608,1e-65,0.52517,0.01695,2e-208,-0.09357,0.01355,5e-12,0.53344,23.32653,2e-208
hs6st1,HS6ST1,Proteins,-0.13574,0.01643,1e-16,-0.07156,0.01733,4e-05,-0.20361,0.01386,9e-49,0.21582,16.70906,9e-49
hs6st2,HS6ST2,Proteins,0.10969,0.01676,6e-11,0.12057,0.01766,9e-12,0.08079,0.01414,1e-08,0.14513,2.25514,9e-12
hsbp1,HSBP1,Proteins,0.01564,0.01665,0.3,-0.03369,0.01755,0.05,0.07946,0.01403,1e-08,0.0863,7.53168,1e-08
hsd11b1,HSD11B1,Proteins,0.0612,0.01661,0.0002,0.0842,0.01751,2e-06,0.02255,0.01401,0.1,0.08717,0.99973,2e-06
hsd17b14,HSD17B14,Proteins,-0.01596,0.0165,0.3,-0.01399,0.01739,0.4,-0.01649,0.01391,0.2,0.02162,15.31213,0.2
hsd17b3,HSD17B3,Proteins,-0.02844,0.01683,0.09,-0.04083,0.01774,0.02,-0.00815,0.01419,0.6,0.04163,12.75272,0.02
hsdl2,HSDL2,Proteins,0.09101,0.01658,4e-08,0.05223,0.01748,0.003,0.13078,0.01397,8e-21,0.14083,4.54862,8e-21
hsp90b1,HSP90B1,Proteins,0.00474,0.01686,0.8,0.00956,0.01777,0.6,-0.00228,0.01424,0.9,0.00983,23.10504,0.6
hspa1a,HSPA1A,Proteins,-0.00902,0.01624,0.6,-0.06728,0.01713,9e-05,0.06988,0.01369,3e-07,0.097,8.92746,3e-07
hspa2,HSPA2,Proteins,-0.01955,0.01648,0.2,-0.03517,0.01737,0.04,0.00384,0.0139,0.8,0.03538,11.58495,0.04
hspb1,HSPB1,Proteins,0.04081,0.01651,0.01,0.02236,0.01739,0.2,0.06002,0.01394,2e-05,0.06405,4.63794,2e-05
hspb6,HSPB6,Proteins,-0.15432,0.01626,2e-21,-0.0557,0.01715,0.001,-0.2657,0.01371,3e-83,0.27148,17.21072,3e-83
hspg2,HSPG2,Proteins,-0.05124,0.01662,0.002,-0.03465,0.01752,0.05,-0.06655,0.01401,2e-06,0.07503,16.16646,2e-06
htr1a,HTR1A,Proteins,-0.00666,0.01686,0.7,0.00385,0.01776,0.8,-0.0198,0.01421,0.2,0.02017,18.73335,0.2
htr1b,HTR1B,Proteins,-0.00153,0.01687,0.9,-0.00423,0.01777,0.8,0.00227,0.01422,0.9,0.0048,10.11997,0.8
htra2,HTRA2,Proteins,0.03219,0.01632,0.05,-0.01377,0.01721,0.4,0.08917,0.01376,9e-11,0.09022,6.58544,9e-11
hyal1,HYAL1,Proteins,0.02834,0.01625,0.08,-0.17506,0.01714,2e-24,0.29597,0.0137,6e-103,0.34387,8.0402,6e-103
hyou1,HYOU1,Proteins,-0.07753,0.0163,2e-06,-0.11875,0.01718,5e-12,-0.01248,0.01376,0.4,0.1194,12.39996,5e-12
ica1,ICA1,Proteins,0.05861,0.01636,0.0003,-0.00507,0.01724,0.8,0.1358,0.0138,8e-23,0.1359,6.14267,8e-23
icam1,ICAM1,Proteins,-0.1229,0.01657,1e-13,-0.14556,0.01747,8e-17,-0.07677,0.01398,4e-08,0.16457,13.85389,8e-17
icam2,ICAM2,Proteins,-0.03382,0.01649,0.04,-0.03094,0.01738,0.08,-0.03323,0.01392,0.02,0.0454,15.13639,0.02
icam3,ICAM3,Proteins,-0.02718,0.01648,0.1,-0.04524,0.01737,0.009,0.00044,0.01391,1,0.04525,11.96307,0.009
icam4,ICAM4,Proteins,-0.02209,0.01659,0.2,-0.0385,0.01749,0.03,0.00266,0.014,0.8,0.0386,11.73629,0.03
icam5,ICAM5,Proteins,-0.05801,0.01621,0.0003,-0.09445,0.01709,3e-08,-0.00187,0.01368,0.9,0.09447,12.07569,3e-08
icoslg,ICOSLG,Proteins,0.00195,0.01665,0.9,0.03832,0.01755,0.03,-0.04687,0.01403,0.0008,0.06054,20.61802,0.0008
id4,ID4,Proteins,0.00488,0.01674,0.8,0.00354,0.01764,0.8,0.00602,0.01411,0.7,0.00699,3.96943,0.7
idi2,IDI2,Proteins,0.02851,0.01678,0.09,0.0444,0.01768,0.01,0.00362,0.01415,0.8,0.04455,0.31093,0.01
ido1,IDO1,Proteins,0.00155,0.01674,0.9,-0.04596,0.01765,0.009,0.06481,0.0141,4e-06,0.07945,8.35606,4e-06
ids,IDS,Proteins,0.05886,0.01653,0.0004,0.07152,0.01743,4e-05,0.03429,0.01395,0.01,0.07931,1.70776,4e-05
idua,IDUA,Proteins,-0.00794,0.01647,0.6,-0.03877,0.01737,0.03,0.03424,0.01389,0.01,0.05173,9.23681,0.01
ifi30,IFI30,Proteins,-0.13983,0.01661,4e-17,-0.1283,0.01752,2e-13,-0.13709,0.01401,1e-22,0.18777,15.12652,1e-22
ifit1,IFIT1,Proteins,-0.01053,0.01673,0.5,-0.02336,0.01763,0.2,0.00798,0.01411,0.6,0.02469,10.74304,0.2
ifit3,IFIT3,Proteins,0.0095,0.01661,0.6,-0.00849,0.0175,0.6,0.03224,0.014,0.02,0.03334,6.98402,0.02
ifnar1,IFNAR1,Proteins,-0.00501,0.01653,0.8,-0.02123,0.01743,0.2,0.01729,0.01395,0.2,0.02738,9.38895,0.2
ifng,IFNG,Proteins,-0.0575,0.01678,0.0006,-0.046,0.01768,0.009,-0.06527,0.01415,4e-06,0.07985,15.65476,4e-06
ifngr1,IFNGR1,Proteins,-0.06068,0.01648,0.0002,-0.10431,0.01738,2e-09,0.00534,0.0139,0.7,0.10445,11.80479,2e-09
ifngr2,IFNGR2,Proteins,0.02116,0.01652,0.2,0.03308,0.01743,0.06,0.0025,0.01394,0.9,0.03318,0.28859,0.06
ifnl1,IFNL1,Proteins,-0.02548,0.01677,0.1,-0.03315,0.01768,0.06,-0.01194,0.01415,0.4,0.03524,13.31999,0.06
ifnl2,IFNL2,Proteins,0.03926,0.01687,0.02,0.05153,0.01777,0.004,0.01768,0.01422,0.2,0.05448,1.26262,0.004
ifnlr1,IFNLR1,Proteins,0.03618,0.01656,0.03,-0.0266,0.01746,0.1,0.11508,0.01397,2e-16,0.11812,6.86776,2e-16
ifnw1,IFNW1,Proteins,0.02057,0.01686,0.2,0.02364,0.01777,0.2,0.01375,0.01421,0.3,0.02735,2.01188,0.2
ift20,IFT20,Proteins,0.05071,0.01667,0.002,0.05232,0.01757,0.003,0.04189,0.01406,0.003,0.06702,2.57851,0.003
igbp1,IGBP1,Proteins,-0.01359,0.01619,0.4,-0.0586,0.01706,0.0006,0.04817,0.01365,0.0004,0.07586,9.37198,0.0004
igdcc3,IGDCC3,Proteins,0.02189,0.01687,0.2,0.03033,0.01777,0.09,0.00772,0.01422,0.6,0.0313,0.95189,0.09
igdcc4,IGDCC4,Proteins,0.19519,0.01642,2e-32,0.22889,0.01731,8e-40,0.1246,0.01385,2e-19,0.26061,1.9042,8e-40
igf1r,IGF1R,Proteins,-0.07349,0.0166,1e-05,-0.0954,0.01751,5e-08,-0.03459,0.01399,0.01,0.10147,13.32851,5e-08
igf2bp3,IGF2BP3,Proteins,0.02399,0.01684,0.2,0.02596,0.01775,0.1,0.0182,0.01419,0.2,0.0317,2.33602,0.1
igf2r,IGF2R,Proteins,-0.07536,0.01653,5e-06,-0.09895,0.01743,1e-08,-0.03416,0.01394,0.01,0.10468,13.26967,1e-08
igfbp1,IGFBP1,Proteins,0.06487,0.01629,7e-05,0.02073,0.01717,0.2,0.11521,0.01374,5e-17,0.11706,5.32009,5e-17
igfbp2,IGFBP2,Proteins,-0.10544,0.01612,6e-11,-0.09236,0.01698,5e-08,-0.10906,0.01361,1e-15,0.14291,15.31604,1e-15
igfbp3,IGFBP3,Proteins,-0.01523,0.01651,0.4,-0.01776,0.0174,0.3,-0.00987,0.01393,0.5,0.02032,13.9366,0.3
igfbp4,IGFBP4,Proteins,-0.24029,0.01628,3e-49,-0.38579,0.01717,4e-111,-0.01539,0.01372,0.3,0.3861,12.1523,4e-111
igfbp6,IGFBP6,Proteins,0.04177,0.01662,0.01,0.03535,0.01752,0.04,0.04483,0.01403,0.001,0.05709,3.44926,0.001
igfbp7,IGFBP7,Proteins,-0.04594,0.01648,0.005,-0.02387,0.01736,0.2,-0.06932,0.01391,6e-07,0.07332,16.73352,6e-07
igfbpl1,IGFBPL1,Proteins,-0.17477,0.01652,4e-26,-0.18611,0.01742,1e-26,-0.13677,0.01394,1e-22,0.23096,14.42074,1e-26
igfl4,IGFL4,Proteins,-0.01467,0.01684,0.4,-0.01186,0.01775,0.5,-0.01649,0.01421,0.2,0.02031,15.61882,0.2
ighmbp2,IGHMBP2,Proteins,0.05346,0.01677,0.001,0.04555,0.01767,0.01,0.05696,0.01413,6e-05,0.07293,3.42322,6e-05
iglc2,IGLC2,Proteins,-0.05788,0.01648,0.0004,-0.06993,0.01737,6e-05,-0.03424,0.0139,0.01,0.07787,13.73917,6e-05
iglon5,IGLON5,Proteins,0.01059,0.01684,0.5,0.00928,0.01776,0.6,0.01095,0.0142,0.4,0.01435,3.31409,0.4
igsf21,IGSF21,Proteins,0.14136,0.01675,3e-17,0.17393,0.01766,7e-23,0.07917,0.01412,2e-08,0.1911,1.63172,7e-23
igsf3,IGSF3,Proteins,-0.07034,0.01651,2e-05,-0.08345,0.01741,2e-06,-0.04359,0.01391,0.002,0.09414,13.83865,2e-06
igsf8,IGSF8,Proteins,-0.03518,0.01657,0.03,-0.08467,0.01747,1e-06,0.03536,0.01398,0.01,0.09176,10.48892,1e-06
igsf9,IGSF9,Proteins,-0.09564,0.01647,6e-09,-0.10574,0.01736,1e-09,-0.06961,0.01389,5e-07,0.12659,14.22385,1e-09
ikbkg,IKBKG,Proteins,0.08553,0.01592,8e-08,0.05001,0.01679,0.003,0.12166,0.01343,1e-19,0.13153,4.51038,1e-19
ikzf2,IKZF2,Proteins,0.02498,0.01681,0.1,0.02918,0.01773,0.1,0.01611,0.01418,0.3,0.03334,1.92697,0.1
il10,IL10,Proteins,0.0833,0.01674,6e-07,0.01015,0.01764,0.6,0.16985,0.01412,3e-33,0.17015,5.772,3e-33
il10ra,IL10RA,Proteins,-0.01129,0.0168,0.5,0.00796,0.0177,0.7,-0.03547,0.01417,0.01,0.03635,18.84347,0.01
il10rb,IL10RB,Proteins,-0.08914,0.01638,5e-08,-0.13226,0.01728,2e-14,-0.0201,0.01381,0.1,0.13378,12.57598,2e-14
il11,IL11,Proteins,-0.0084,0.01683,0.6,-0.01735,0.01774,0.3,0.00463,0.0142,0.7,0.01795,11.00382,0.3
il12a_il12b,IL12A_IL12B,Proteins,-0.08907,0.0165,7e-08,-0.04427,0.0174,0.01,-0.13719,0.01391,6e-23,0.14416,16.80765,6e-23
il12b,IL12B,Proteins,-0.09386,0.01638,1e-08,-0.04388,0.01727,0.01,-0.14824,0.01381,8e-27,0.1546,16.90078,8e-27
il12rb1,IL12RB1,Proteins,-0.07423,0.01677,1e-05,-0.06559,0.01767,0.0002,-0.076,0.01414,8e-08,0.10039,15.28034,8e-08
il12rb2,IL12RB2,Proteins,0.00929,0.01679,0.6,0.00987,0.01769,0.6,0.00729,0.01416,0.6,0.01227,2.42984,0.6
il13,IL13,Proteins,0.03256,0.01681,0.05,0.04221,0.01772,0.02,0.01542,0.01418,0.3,0.04494,1.33747,0.02
il13ra1,IL13RA1,Proteins,-0.02849,0.01668,0.09,-0.02909,0.01758,0.1,-0.02393,0.01406,0.09,0.03766,14.62935,0.09
il13ra2,IL13RA2,Proteins,-0.00748,0.01686,0.7,-0.00816,0.01777,0.6,-0.00558,0.01421,0.7,0.00989,14.2888,0.6
il15,IL15,Proteins,0.06723,0.01644,4e-05,0.13923,0.01734,1e-15,-0.0375,0.01387,0.007,0.14419,22.99512,1e-15
il15ra,IL15RA,Proteins,-0.03768,0.01665,0.02,-0.06886,0.01754,9e-05,0.00883,0.01404,0.5,0.06942,11.51284,9e-05
il16,IL16,Proteins,-0.05392,0.01629,0.0009,0.02638,0.01718,0.1,-0.15395,0.01374,4e-29,0.15619,18.64825,4e-29
il17a,IL17A,Proteins,-0.02279,0.01679,0.2,0.00802,0.0177,0.7,-0.06086,0.01417,2e-05,0.06138,18.50036,2e-05
il17c,IL17C,Proteins,0.04274,0.01664,0.01,-0.0153,0.01753,0.4,0.11449,0.01404,4e-16,0.11551,6.50743,4e-16
il17d,IL17D,Proteins,-0.15786,0.01671,4e-21,-0.15639,0.01761,7e-19,-0.13909,0.0141,6e-23,0.2093,14.77654,6e-23
il17f,IL17F,Proteins,0.03239,0.01682,0.05,0.05214,0.01773,0.003,0.00181,0.01419,0.9,0.05217,0.13261,0.003
il17ra,IL17RA,Proteins,0.00772,0.01656,0.6,0.00614,0.01747,0.7,0.00883,0.01397,0.5,0.01076,3.67965,0.5
il17rb,IL17RB,Proteins,-0.03876,0.01649,0.02,-0.074,0.01738,2e-05,0.01333,0.0139,0.3,0.07519,11.31943,2e-05
il18,IL18,Proteins,-0.01285,0.01655,0.4,-0.03976,0.01746,0.02,0.02482,0.01394,0.08,0.04687,9.86886,0.02
il18bp,IL18BP,Proteins,-0.12598,0.01632,1e-14,-0.17046,0.0172,4e-23,-0.05026,0.01377,0.0003,0.17772,13.09528,4e-23
il18r1,IL18R1,Proteins,-0.07733,0.01641,2e-06,-0.09449,0.01731,5e-08,-0.04434,0.01385,0.001,0.10438,13.67589,5e-08
il18rap,IL18RAP,Proteins,0.03389,0.01672,0.04,0.0263,0.01762,0.1,0.03954,0.0141,0.005,0.04749,3.75799,0.005
il19,IL19,Proteins,-0.04711,0.01672,0.005,-0.05424,0.01763,0.002,-0.03146,0.0141,0.03,0.0627,14.00743,0.002
il1a,IL1A,Proteins,0.02315,0.0168,0.2,0.02512,0.0177,0.2,0.01749,0.01417,0.2,0.03061,2.32244,0.2
il1b,IL1B,Proteins,-0.04544,0.01654,0.006,-0.13085,0.01742,6e-14,0.07434,0.01396,1e-07,0.15049,10.02653,6e-14
il1r1,IL1R1,Proteins,-0.05307,0.01655,0.001,-0.11853,0.01745,1e-11,0.04098,0.01396,0.003,0.12542,10.72862,1e-11
il1r2,IL1R2,Proteins,0.03053,0.01667,0.07,0.05354,0.01759,0.002,-0.00421,0.01405,0.8,0.05371,23.7004,0.002
il1rap,IL1RAP,Proteins,-0.00732,0.01638,0.7,-0.00206,0.01728,0.9,-0.01337,0.01382,0.3,0.01353,17.4162,0.3
il1rl1,IL1RL1,Proteins,-0.0371,0.01651,0.02,-0.03896,0.0174,0.03,-0.02978,0.01394,0.03,0.04903,14.49289,0.03
il1rl2,IL1RL2,Proteins,-0.19684,0.01673,7e-32,-0.19078,0.01763,3e-27,-0.17906,0.01412,8e-37,0.26165,14.87903,8e-37
il1rn,IL1RN,Proteins,-0.2091,0.01648,8e-37,-0.20631,0.01738,2e-32,-0.18551,0.01389,1e-40,0.27745,14.79741,1e-40
il2,IL2,Proteins,0.01204,0.01682,0.5,0.00799,0.01773,0.7,0.01585,0.01419,0.3,0.01775,4.21652,0.3
il20,IL20,Proteins,0.04893,0.01682,0.004,0.04335,0.01772,0.01,0.04994,0.01419,0.0004,0.06613,3.26923,0.0004
il20ra,IL20RA,Proteins,0.00438,0.01683,0.8,0.00078,0.01773,1,0.00861,0.01419,0.5,0.00864,5.65345,0.5
il20rb,IL20RB,Proteins,0.00057,0.01685,1,0.02697,0.01775,0.1,-0.0347,0.01421,0.01,0.04395,20.52381,0.01
il21r,IL21R,Proteins,0.04455,0.01685,0.008,0.0514,0.01775,0.004,0.02956,0.01421,0.04,0.0593,1.99364,0.004
il22,IL22,Proteins,-0.01349,0.01647,0.4,-0.02313,0.01736,0.2,0.00112,0.01389,0.9,0.02316,11.81484,0.2
il22ra1,IL22RA1,Proteins,-0.0341,0.01678,0.04,-0.07822,0.01769,1e-05,0.02918,0.01416,0.04,0.08348,10.63585,1e-05
il24,IL24,Proteins,-0.00544,0.01681,0.7,-0.00605,0.01771,0.7,-0.00392,0.01418,0.8,0.00721,14.19876,0.7
il25,IL25,Proteins,0.03505,0.01688,0.04,0.031,0.0178,0.08,0.03586,0.01424,0.01,0.04741,3.27712,0.01
il2ra,IL2RA,Proteins,-0.10627,0.01642,1e-10,-0.12577,0.01731,4e-13,-0.06666,0.01387,2e-06,0.14234,13.86158,4e-13
il2rb,IL2RB,Proteins,-0.01532,0.01679,0.4,-0.00842,0.0177,0.6,-0.0225,0.01417,0.1,0.02403,16.63286,0.1
il2rg,IL2RG,Proteins,-0.03337,0.01659,0.04,-0.03407,0.01748,0.05,-0.02805,0.01399,0.04,0.04413,14.63057,0.04
il3,IL3,Proteins,0.02022,0.01686,0.2,0.01923,0.01777,0.3,0.01888,0.01422,0.2,0.02695,2.96472,0.2
il31,IL31,Proteins,0.01835,0.01684,0.3,0.02358,0.01775,0.2,0.00896,0.01421,0.5,0.02523,1.38763,0.2
il31ra,IL31RA,Proteins,0.00667,0.01671,0.7,-0.00788,0.0176,0.7,0.02518,0.0141,0.07,0.02638,7.15889,0.07
il32,IL32,Proteins,-0.06785,0.01661,4e-05,-0.07647,0.01751,1e-05,-0.04748,0.01401,0.0007,0.09001,14.12219,1e-05
il33,IL33,Proteins,-0.05889,0.01681,0.0005,-0.04873,0.01771,0.006,-0.0647,0.01418,5e-06,0.081,15.53438,5e-06
il34,IL34,Proteins,-0.03012,0.01683,0.07,-0.03712,0.01774,0.04,-0.01686,0.0142,0.2,0.04077,13.62861,0.04
il36a,IL36A,Proteins,-0.00772,0.01684,0.6,-0.00874,0.01775,0.6,-0.00536,0.01421,0.7,0.01025,14.10087,0.6
il36g,IL36G,Proteins,0.05903,0.0168,0.0004,0.07134,0.01772,6e-05,0.03494,0.01418,0.01,0.07943,1.73976,6e-05
il3ra,IL3RA,Proteins,0.03381,0.01677,0.04,0.0481,0.01767,0.006,0.01033,0.01415,0.5,0.04919,0.80844,0.006
il4,IL4,Proteins,0.01319,0.0168,0.4,0.00391,0.01771,0.8,0.02381,0.01417,0.09,0.02413,5.37818,0.09
il4r,IL4R,Proteins,-0.0354,0.0165,0.03,-0.08355,0.01739,2e-06,0.03338,0.01392,0.02,0.08997,10.54804,2e-06
il5,IL5,Proteins,0.02159,0.01682,0.2,0.02382,0.01772,0.2,0.01577,0.01419,0.3,0.02857,2.23385,0.2
il5ra,IL5RA,Proteins,-0.04103,0.01639,0.01,-0.05502,0.01727,0.001,-0.01703,0.01382,0.2,0.0576,13.14629,0.001
il6,IL6,Proteins,-0.02243,0.01638,0.2,0.09776,0.01727,2e-08,-0.17999,0.0138,9e-39,0.20482,19.90056,9e-39
il6r,IL6R,Proteins,-0.07163,0.01642,1e-05,-0.0841,0.01731,1e-06,-0.04574,0.01385,0.001,0.09573,13.90268,1e-06
il6st,IL6ST,Proteins,-0.07551,0.0166,5e-06,-0.05944,0.0175,0.0007,-0.08703,0.014,5e-10,0.10539,15.71122,5e-10
il7,IL7,Proteins,0.10456,0.01643,2e-10,0.0287,0.01732,0.1,0.19194,0.01386,2e-43,0.19408,5.43313,2e-43
il7r,IL7R,Proteins,0.10192,0.01656,8e-10,0.07797,0.01747,8e-06,0.12058,0.01397,6e-18,0.14359,3.80744,6e-18
il9,IL9,Proteins,0.01265,0.01674,0.4,0.01175,0.01764,0.5,0.01217,0.01411,0.4,0.01692,3.0676,0.4
ilkap,ILKAP,Proteins,0.06892,0.01658,3e-05,0.04263,0.01749,0.01,0.095,0.01399,1e-11,0.10413,4.38887,1e-11
immt,IMMT,Proteins,0.03611,0.01649,0.03,0.02372,0.01738,0.2,0.04786,0.01391,0.0006,0.05342,4.24215,0.0006
impa1,IMPA1,Proteins,0.06233,0.01641,0.0001,0.00092,0.0173,1,0.13614,0.01384,8e-23,0.13614,5.9742,8e-23
impact,IMPACT,Proteins,-0.04519,0.01601,0.005,-0.12242,0.01688,4e-13,0.06377,0.0135,2e-06,0.13803,10.16553,4e-13
impg1,IMPG1,Proteins,-0.00123,0.01687,0.9,-0.00438,0.01777,0.8,0.00313,0.01422,0.8,0.00539,9.63042,0.8
ing1,ING1,Proteins,0.07431,0.01667,8e-06,0.07599,0.01758,2e-05,0.0624,0.01406,9e-06,0.09832,2.62608,9e-06
inhbb,INHBB,Proteins,0.27313,0.01635,2e-62,0.14036,0.01724,4e-16,0.4143,0.0138,7e-196,0.43743,4.75231,7e-196
inhbc,INHBC,Proteins,-0.23175,0.01644,5e-45,-0.25524,0.01735,7e-49,-0.17034,0.01387,1e-34,0.30686,14.24784,7e-49
inpp1,INPP1,Proteins,0.06767,0.01633,3e-05,0.00848,0.01721,0.6,0.13782,0.01376,1e-23,0.13808,5.76525,1e-23
inpp5d,INPP5D,Proteins,0.02489,0.01612,0.1,0.02915,0.01699,0.09,0.0159,0.01358,0.2,0.03321,1.90679,0.09
inpp5j,INPP5J,Proteins,0.03021,0.0165,0.07,0.05841,0.01738,0.0008,-0.01133,0.01391,0.4,0.0595,23.26803,0.0008
