FID,Name,Type,estimate_mesor,std.error_mesor,p.value_mesor,estimate_beta_cos1,std.error_beta_cos1,p.value_beta_cos1,estimate_beta_sin1,std.error_beta_sin1,p.value_beta_sin1,amplitude_24hfreq,acrophase_24hfreq,pvalue_h
grik2,GRIK2,Proteins,0.01465,0.01655,0.4,0.01243,0.01744,0.5,0.01567,0.01396,0.3,0.02,3.43872,0.3
grin2b,GRIN2B,Proteins,-0.01373,0.01686,0.4,-0.01423,0.01776,0.4,-0.01125,0.01421,0.4,0.01814,14.55627,0.4
grk5,GRK5,Proteins,0.0368,0.01666,0.03,0.01627,0.01755,0.4,0.05934,0.01406,2e-05,0.06153,4.97789,2e-05
grn,GRN,Proteins,-0.05099,0.01644,0.002,-0.08401,0.01733,1e-06,-0.00039,0.01386,1,0.08401,12.01776,1e-06
grp,GRP,Proteins,-0.04544,0.01636,0.005,0.10389,0.01725,2e-09,-0.23893,0.01378,5e-67,0.26054,19.56668,5e-67
grpel1,GRPEL1,Proteins,0.0175,0.01641,0.3,-0.02758,0.0173,0.1,0.0754,0.01383,5e-08,0.08028,7.33967,5e-08
grsf1,GRSF1,Proteins,0.01249,0.01678,0.5,-0.02488,0.01768,0.2,0.06061,0.01415,2e-05,0.06552,7.48788,2e-05
gsap,GSAP,Proteins,0.02598,0.01673,0.1,0.02326,0.01764,0.2,0.02621,0.0141,0.06,0.03504,3.2277,0.06
gsn,GSN,Proteins,0.03587,0.01635,0.03,0.08595,0.01723,6e-07,-0.03557,0.01379,0.01,0.09302,22.50119,6e-07
gsr,GSR,Proteins,0.01667,0.01611,0.3,-0.0079,0.01699,0.6,0.04724,0.01357,0.0005,0.0479,6.63264,0.0005
gsta1,GSTA1,Proteins,0.08958,0.01616,3e-08,0.10377,0.01704,1e-09,0.05895,0.01364,2e-05,0.11935,1.97329,1e-09
gsta3,GSTA3,Proteins,0.08275,0.01651,5e-07,0.08349,0.01741,2e-06,0.07092,0.01393,4e-07,0.10955,2.68964,4e-07
gstm4,GSTM4,Proteins,0.02898,0.01682,0.08,0.01702,0.01772,0.3,0.04111,0.01417,0.004,0.0445,4.50072,0.004
gstp1,GSTP1,Proteins,0.04145,0.01679,0.01,0.01728,0.0177,0.3,0.06826,0.01416,1e-06,0.07041,5.05316,1e-06
gstt2b,GSTT2B,Proteins,0.0239,0.01646,0.1,-0.00519,0.01735,0.8,0.05954,0.01388,2e-05,0.05977,6.33206,2e-05
gtf2ird1,GTF2IRD1,Proteins,-0.00142,0.01672,0.9,-0.00377,0.01762,0.8,0.0019,0.01409,0.9,0.00422,10.2197,0.8
gtpbp2,GTPBP2,Proteins,0.04815,0.0164,0.003,-0.01715,0.01728,0.3,0.12896,0.01383,1e-20,0.1301,6.50495,1e-20
guca2a,GUCA2A,Proteins,0.12427,0.01599,8e-15,0.24227,0.01687,1e-46,-0.04908,0.01348,0.0003,0.24719,23.23644,1e-46
gucy2c,GUCY2C,Proteins,-0.00487,0.0167,0.8,-0.00462,0.01759,0.8,-0.00456,0.01407,0.7,0.00649,14.97669,0.7
guk1,GUK1,Proteins,-0.00761,0.01685,0.7,-0.00891,0.01776,0.6,-0.00488,0.0142,0.7,0.01016,13.91237,0.6
gusb,GUSB,Proteins,0.01716,0.01562,0.3,0.02417,0.01647,0.1,0.00557,0.01318,0.7,0.0248,0.86483,0.1
gys1,GYS1,Proteins,0.01133,0.01644,0.5,-0.06304,0.01732,0.0003,0.10891,0.01388,4e-15,0.12584,8.00422,4e-15
gzma,GZMA,Proteins,0.03861,0.01624,0.02,0.09839,0.01712,9e-09,-0.04617,0.0137,0.0007,0.10869,22.32425,9e-09
gzmb,GZMB,Proteins,-0.01077,0.0159,0.5,-0.12383,0.01677,2e-13,0.14125,0.01341,7e-26,0.18784,8.7492,7e-26
gzmh,GZMH,Proteins,-0.03907,0.01599,0.01,-0.08862,0.01685,1e-07,0.03203,0.0135,0.02,0.09423,10.67534,1e-07
h2ap,H2AP,Proteins,-0.03084,0.01686,0.07,-0.03398,0.01778,0.06,-0.02261,0.01422,0.1,0.04082,14.24241,0.06
hadh,HADH,Proteins,0.00338,0.01686,0.8,-0.00339,0.01777,0.8,0.01196,0.01421,0.4,0.01244,7.0552,0.4
hagh,HAGH,Proteins,-0.14893,0.01528,2e-22,-0.22581,0.01612,2e-44,-0.02687,0.01288,0.04,0.2274,12.45239,2e-44
hao1,HAO1,Proteins,0.04493,0.01585,0.005,0.01505,0.01671,0.4,0.07892,0.01337,4e-09,0.08035,5.28037,4e-09
hars1,HARS1,Proteins,0.04364,0.01625,0.007,-0.02122,0.01714,0.2,0.12437,0.01371,1e-19,0.12617,6.64542,1e-19
havcr1,HAVCR1,Proteins,-0.04489,0.01486,0.003,-0.06082,0.01567,0.0001,-0.01775,0.01253,0.2,0.06335,13.08489,0.0001
havcr2,HAVCR2,Proteins,-0.06395,0.01598,6e-05,-0.09696,0.01686,9e-09,-0.01166,0.01348,0.4,0.09766,12.45709,9e-09
hbegf,HBEGF,Proteins,-0.02364,0.01633,0.1,-0.11096,0.01723,1e-10,0.09605,0.01377,3e-12,0.14676,9.27469,3e-12
hbq1,HBQ1,Proteins,-0.17878,0.01575,8e-30,-0.25886,0.01661,1e-54,-0.04852,0.01328,0.0003,0.26337,12.7078,1e-54
hbz,HBZ,Proteins,-0.05431,0.01645,0.001,-0.07799,0.01733,7e-06,-0.01559,0.01387,0.3,0.07954,12.75355,7e-06
hcg22,HCG22,Proteins,0.00416,0.01682,0.8,-0.00156,0.01773,0.9,0.01125,0.01418,0.4,0.01136,6.52751,0.4
hcls1,HCLS1,Proteins,0.04599,0.01612,0.004,-0.01304,0.01699,0.4,0.11869,0.01359,3e-18,0.11941,6.41782,3e-18
hdac8,HDAC8,Proteins,0.01853,0.01683,0.3,0.03175,0.01773,0.07,-0.00154,0.01419,0.9,0.03179,23.81526,0.07
hdac9,HDAC9,Proteins,-0.0098,0.01686,0.6,-0.01207,0.01776,0.5,-0.00546,0.01421,0.7,0.01325,13.62275,0.5
hddc2,HDDC2,Proteins,-0.0094,0.01614,0.6,-0.05753,0.01702,0.0007,0.05606,0.01362,4e-05,0.08033,9.04939,4e-05
hdgf,HDGF,Proteins,0.00438,0.01627,0.8,-0.02834,0.01715,0.1,0.04751,0.01371,0.0005,0.05532,8.05474,0.0005
hdgfl2,HDGFL2,Proteins,0.05048,0.01619,0.002,0.03527,0.01707,0.04,0.06412,0.01365,3e-06,0.07318,4.07928,3e-06
hebp1,HEBP1,Proteins,-0.02417,0.01676,0.1,-0.04297,0.01766,0.01,0.00402,0.01415,0.8,0.04316,11.64363,0.01
heg1,HEG1,Proteins,-0.01732,0.01592,0.3,-0.02693,0.01678,0.1,-0.00227,0.01344,0.9,0.02703,12.32104,0.1
hepacam2,HEPACAM2,Proteins,0.01066,0.01649,0.5,0.0134,0.01738,0.4,0.0056,0.0139,0.7,0.01452,1.513,0.4
heph,HEPH,Proteins,-0.03727,0.01634,0.02,-0.04245,0.01722,0.01,-0.02546,0.01378,0.06,0.0495,14.06309,0.01
hexim1,HEXIM1,Proteins,0.02685,0.01607,0.09,-0.02483,0.01694,0.1,0.0922,0.01355,1e-11,0.09548,7.00496,1e-11
hgf,HGF,Proteins,-0.0897,0.01586,2e-08,-0.05264,0.01672,0.002,-0.12741,0.01338,2e-21,0.13785,16.50337,2e-21
hgfac,HGFAC,Proteins,0.00906,0.01637,0.6,-0.01901,0.01725,0.3,0.04523,0.0138,0.001,0.04906,7.51958,0.001
hgs,HGS,Proteins,0.03386,0.01647,0.04,-0.02512,0.01737,0.1,0.10792,0.01389,8e-15,0.11081,6.87359,8e-15
hhex,HHEX,Proteins,0.03647,0.01626,0.02,0.03388,0.01714,0.05,0.03513,0.01371,0.01,0.04881,3.06959,0.01
hif1a,HIF1A,Proteins,-0.00325,0.01684,0.8,0.00375,0.01775,0.8,-0.01214,0.01421,0.4,0.0127,19.14363,0.4
hip1,HIP1,Proteins,-0.013,0.01684,0.4,-0.02949,0.01775,0.1,0.01073,0.01419,0.4,0.03138,10.66711,0.1
hip1r,HIP1R,Proteins,0.07824,0.01599,1e-06,0.09543,0.01685,1e-08,0.045,0.01349,0.0009,0.1055,1.68307,1e-08
hjv,HJV,Proteins,0.04178,0.01651,0.01,0.06452,0.0174,0.0002,0.00596,0.01392,0.7,0.0648,0.35188,0.0002
hk2,HK2,Proteins,-0.01669,0.01681,0.3,-0.02316,0.01771,0.2,-0.00589,0.01419,0.7,0.0239,12.95143,0.2
hla_a,HLA_A,Proteins,-0.00576,0.01647,0.7,-0.00382,0.01736,0.8,-0.00759,0.01389,0.6,0.0085,16.21824,0.6
hla_dra,HLA_DRA,Proteins,0.03362,0.01647,0.04,0.02321,0.01737,0.2,0.04308,0.01389,0.002,0.04894,4.11235,0.002
hla_e,HLA_E,Proteins,0.04136,0.01595,0.01,0.11658,0.01681,4e-12,-0.06427,0.01345,2e-06,0.13312,22.07542,4e-12
hmbs,HMBS,Proteins,-0.12451,0.01568,2e-15,-0.1547,0.01653,8e-21,-0.06794,0.01322,3e-07,0.16896,13.58059,8e-21
hmcn2,HMCN2,Proteins,0.02281,0.01638,0.2,0.02997,0.01727,0.08,0.01032,0.01383,0.5,0.0317,1.26648,0.08
hmgcl,HMGCL,Proteins,0.02933,0.01663,0.08,-0.01716,0.01753,0.3,0.08756,0.01401,4e-10,0.08922,6.73911,4e-10
hmgcs1,HMGCS1,Proteins,-0.02626,0.01685,0.1,-0.02951,0.01776,0.1,-0.01845,0.0142,0.2,0.03481,14.13421,0.1
hmmr,HMMR,Proteins,-0.0022,0.01687,0.9,-0.00545,0.01779,0.8,0.00243,0.01423,0.9,0.00597,10.39819,0.8
hmox1,HMOX1,Proteins,0.06675,0.01626,4e-05,0.04948,0.01714,0.004,0.08096,0.01373,4e-09,0.09489,3.90458,4e-09
hmox2,HMOX2,Proteins,0.07752,0.0165,3e-06,0.08764,0.01739,5e-07,0.05392,0.01392,0.0001,0.1029,2.10685,5e-07
hnf1a,HNF1A,Proteins,-0.01494,0.01681,0.4,-0.00902,0.01771,0.6,-0.02088,0.01417,0.1,0.02274,16.44271,0.1
hnmt,HNMT,Proteins,0.08303,0.01601,2e-07,0.02956,0.01689,0.08,0.14342,0.0135,3e-26,0.14643,5.22372,3e-26
hnrnpk,HNRNPK,Proteins,0.051,0.01644,0.002,0.00124,0.01733,0.9,0.11067,0.01388,2e-15,0.11068,5.95735,2e-15
hnrnpul1,HNRNPUL1,Proteins,0.02435,0.01592,0.1,-0.0054,0.01678,0.7,0.06075,0.01343,6e-06,0.06099,6.33837,6e-06
hpcal1,HPCAL1,Proteins,0.04896,0.01627,0.003,-0.02053,0.01715,0.2,0.13521,0.01372,7e-23,0.13676,6.57546,7e-23
hpgds,HPGDS,Proteins,0.04704,0.01673,0.005,0.06031,0.01764,0.0006,0.02321,0.01411,0.1,0.06462,1.40331,0.0006
hpse,HPSE,Proteins,0.00098,0.01654,1,-0.06453,0.01743,0.0002,0.08796,0.01394,3e-10,0.10909,8.41758,3e-10
hras,HRAS,Proteins,0.00292,0.01673,0.9,0.00484,0.01763,0.8,-1e-05,0.01411,1,0.00484,23.9887,0.8
hrc,HRC,Proteins,0.12789,0.01665,2e-14,0.11326,0.01755,1e-10,0.13054,0.01403,1e-20,0.17282,3.27023,1e-20
hrg,HRG,Proteins,0.01323,0.0164,0.4,0.00382,0.01729,0.8,0.02403,0.01382,0.08,0.02433,5.39713,0.08
hs1bp3,HS1BP3,Proteins,0.04533,0.01652,0.006,-0.01199,0.01741,0.5,0.11591,0.01392,8e-17,0.11653,6.39382,8e-17
hs3st3b1,HS3ST3B1,Proteins,0.30154,0.01602,1e-78,0.55275,0.01689,5e-232,-0.07356,0.0135,5e-08,0.55762,23.49461,5e-232
hs6st1,HS6ST1,Proteins,-0.10403,0.01619,1e-10,-0.03892,0.01707,0.02,-0.17729,0.01365,2e-38,0.18151,17.17451,2e-38
hs6st2,HS6ST2,Proteins,0.07404,0.01589,3e-06,0.08314,0.01675,7e-07,0.05218,0.0134,0.0001,0.09816,2.14064,7e-07
hsbp1,HSBP1,Proteins,0.04065,0.01662,0.01,-0.00697,0.01752,0.7,0.0989,0.014,2e-12,0.09915,6.26874,2e-12
hsd11b1,HSD11B1,Proteins,0.02861,0.01655,0.08,0.0497,0.01744,0.004,-0.00322,0.01396,0.8,0.0498,23.75274,0.004
hsd17b14,HSD17B14,Proteins,0.01336,0.01641,0.4,0.01743,0.0173,0.3,0.00617,0.01384,0.7,0.01849,1.30007,0.3
hsd17b3,HSD17B3,Proteins,-0.00737,0.01682,0.7,-0.01813,0.01773,0.3,0.00796,0.01417,0.6,0.0198,10.41959,0.3
hsdl2,HSDL2,Proteins,0.07837,0.01647,2e-06,0.03852,0.01736,0.03,0.12125,0.01388,2e-18,0.12722,4.82489,2e-18
hsp90b1,HSP90B1,Proteins,-0.00937,0.01686,0.6,-0.00572,0.01776,0.7,-0.01299,0.01423,0.4,0.01419,16.41618,0.4
hspa1a,HSPA1A,Proteins,-0.00668,0.0162,0.7,-0.06555,0.01709,0.0001,0.07273,0.01366,1e-07,0.09791,8.80191,1e-07
hspa2,HSPA2,Proteins,-0.00214,0.01615,0.9,-0.01572,0.01701,0.4,0.01624,0.01362,0.2,0.0226,8.93862,0.2
hspb1,HSPB1,Proteins,0.05456,0.01648,0.0009,0.03685,0.01736,0.03,0.07099,0.01391,3e-07,0.07999,4.17135,3e-07
hspb6,HSPB6,Proteins,-0.0233,0.01413,0.1,0.08707,0.0149,5e-09,-0.16751,0.01192,9e-45,0.18878,19.83102,9e-45
hspg2,HSPG2,Proteins,0.05207,0.01593,0.001,0.07785,0.0168,4e-06,0.01096,0.01344,0.4,0.07861,0.5343,4e-06
htr1a,HTR1A,Proteins,-0.01025,0.01683,0.5,-2e-04,0.01773,1,-0.02231,0.01418,0.1,0.02231,17.96646,0.1
htr1b,HTR1B,Proteins,-0.00311,0.01687,0.9,-0.00597,0.01777,0.7,0.00113,0.01422,0.9,0.00608,11.28783,0.7
htra2,HTRA2,Proteins,0.02271,0.01626,0.2,-0.02473,0.01714,0.1,0.08289,0.01371,2e-09,0.0865,7.10743,2e-09
hyal1,HYAL1,Proteins,0.11039,0.01602,6e-12,-0.08593,0.0169,4e-07,0.35786,0.0135,2e-153,0.36803,6.90016,2e-153
hyou1,HYOU1,Proteins,-0.0362,0.01621,0.03,-0.07478,0.01708,1e-05,0.01993,0.01368,0.1,0.07739,11.00522,1e-05
ica1,ICA1,Proteins,0.05101,0.01635,0.002,-0.01378,0.01723,0.4,0.13067,0.01379,3e-21,0.13139,6.40128,3e-21
icam1,ICAM1,Proteins,-0.03726,0.0163,0.02,-0.05337,0.01718,0.002,-0.01101,0.01375,0.4,0.0545,12.77671,0.002
icam2,ICAM2,Proteins,-0.02064,0.01648,0.2,-0.01673,0.01737,0.3,-0.02315,0.01391,0.1,0.02856,15.60981,0.1
icam3,ICAM3,Proteins,0.01419,0.01641,0.4,-0.00097,0.01729,1,0.03252,0.01385,0.02,0.03253,6.1137,0.02
icam4,ICAM4,Proteins,0.01365,0.01649,0.4,-0.00018,0.01739,1,0.03029,0.01391,0.03,0.0303,6.02294,0.03
icam5,ICAM5,Proteins,-0.02459,0.01613,0.1,-0.05887,0.01701,0.0005,0.0243,0.01361,0.07,0.06369,10.50486,0.0005
icoslg,ICOSLG,Proteins,0.00717,0.01661,0.7,0.04302,0.01751,0.01,-0.04164,0.014,0.003,0.05987,21.06237,0.003
id4,ID4,Proteins,-0.00353,0.01672,0.8,-0.00568,0.01762,0.7,-0.00019,0.0141,1,0.00568,12.13101,0.7
idi2,IDI2,Proteins,0.04504,0.01629,0.006,0.06347,0.01718,0.0002,0.01463,0.01375,0.3,0.06513,0.86528,0.0002
ido1,IDO1,Proteins,0.0912,0.01636,2e-08,0.05018,0.01724,0.004,0.13396,0.01378,3e-22,0.14305,4.63111,3e-22
ids,IDS,Proteins,0.05922,0.01639,0.0003,0.07128,0.01728,4e-05,0.03539,0.01382,0.01,0.07958,1.76033,4e-05
idua,IDUA,Proteins,0.03016,0.01641,0.07,0.00255,0.01731,0.9,0.06304,0.01384,5e-06,0.06309,5.84538,5e-06
ifi30,IFI30,Proteins,-0.01147,0.01579,0.5,0.01166,0.01666,0.5,-0.04082,0.01332,0.002,0.04245,19.06311,0.002
ifit1,IFIT1,Proteins,-0.00021,0.01673,1,-0.01208,0.01763,0.5,0.01563,0.0141,0.3,0.01975,8.51292,0.3
ifit3,IFIT3,Proteins,0.01235,0.0166,0.5,-0.0055,0.01749,0.8,0.03453,0.01399,0.01,0.03496,6.60389,0.01
ifnar1,IFNAR1,Proteins,0.01678,0.0164,0.3,0.00064,0.01729,1,0.03612,0.01383,0.009,0.03613,5.9325,0.009
ifng,IFNG,Proteins,0.00709,0.01663,0.7,0.02387,0.01753,0.2,-0.01621,0.01403,0.2,0.02885,21.72163,0.2
ifngr1,IFNGR1,Proteins,0.01243,0.01618,0.4,-0.0258,0.01707,0.1,0.06175,0.01365,6e-06,0.06693,7.51155,6e-06
ifngr2,IFNGR2,Proteins,0.04814,0.01648,0.003,0.06233,0.01738,0.0003,0.02295,0.0139,0.1,0.06642,1.34771,0.0003
ifnl1,IFNL1,Proteins,-0.01622,0.01672,0.3,-0.0228,0.01763,0.2,-0.00533,0.01411,0.7,0.02342,12.8775,0.2
ifnl2,IFNL2,Proteins,0.02714,0.01686,0.1,0.03851,0.01776,0.03,0.00836,0.01421,0.6,0.03941,0.81671,0.03
ifnlr1,IFNLR1,Proteins,0.02947,0.01629,0.07,-0.035,0.01717,0.04,0.11151,0.01374,5e-16,0.11688,7.16176,5e-16
ifnw1,IFNW1,Proteins,0.00989,0.01685,0.6,0.01209,0.01776,0.5,0.00564,0.0142,0.7,0.01334,1.66789,0.5
ift20,IFT20,Proteins,0.04894,0.01666,0.003,0.05006,0.01756,0.004,0.04101,0.01405,0.004,0.06471,2.62176,0.004
igbp1,IGBP1,Proteins,-0.0299,0.01609,0.06,-0.07654,0.01695,6e-06,0.03617,0.01357,0.008,0.08466,10.31369,6e-06
igdcc3,IGDCC3,Proteins,0.0155,0.01686,0.4,0.02337,0.01777,0.2,0.00294,0.01421,0.8,0.02356,0.47815,0.2
igdcc4,IGDCC4,Proteins,0.03439,0.01552,0.03,0.05524,0.01636,0.0007,0.00207,0.01309,0.9,0.05528,0.14315,0.0007
igf1r,IGF1R,Proteins,0.02654,0.016,0.1,0.01205,0.01687,0.5,0.04241,0.01349,0.002,0.04409,4.94252,0.002
igf2bp3,IGF2BP3,Proteins,0.01268,0.01683,0.5,0.01365,0.01774,0.4,0.00971,0.01419,0.5,0.01675,2.36224,0.4
igf2r,IGF2R,Proteins,-0.00672,0.01623,0.7,-0.02484,0.01712,0.1,0.01828,0.01369,0.2,0.03084,9.57666,0.1
igfbp1,IGFBP1,Proteins,0.12157,0.01582,2e-14,0.08198,0.01668,9e-07,0.15844,0.01335,2e-32,0.17839,4.17613,2e-32
igfbp2,IGFBP2,Proteins,-0.00101,0.01572,0.9,0.02128,0.01657,0.2,-0.03053,0.01327,0.02,0.03721,20.32516,0.02
igfbp3,IGFBP3,Proteins,-0.02094,0.01581,0.2,-0.02627,0.01666,0.1,-0.01111,0.01334,0.4,0.02852,13.52881,0.1
igfbp4,IGFBP4,Proteins,-0.09491,0.01525,5e-10,-0.22694,0.01609,5e-45,0.09318,0.01286,4e-13,0.24533,10.5118,5e-45
igfbp6,IGFBP6,Proteins,0.06192,0.01434,2e-05,0.05884,0.01512,0.0001,0.05792,0.0121,2e-06,0.08256,2.97008,2e-06
igfbp7,IGFBP7,Proteins,0.06249,0.0154,5e-05,0.09379,0.01623,8e-09,0.01263,0.013,0.3,0.09464,0.51143,8e-09
igfbpl1,IGFBPL1,Proteins,-0.01165,0.01559,0.5,-0.00828,0.01644,0.6,-0.01461,0.01315,0.3,0.01679,16.03159,0.3
igfl4,IGFL4,Proteins,-0.02492,0.01683,0.1,-0.02301,0.01774,0.2,-0.02419,0.0142,0.09,0.03339,15.09601,0.09
ighmbp2,IGHMBP2,Proteins,0.04151,0.01676,0.01,0.03234,0.01766,0.07,0.04827,0.01412,0.0006,0.0581,3.74527,0.0006
iglc2,IGLC2,Proteins,-0.01035,0.01627,0.5,-0.01732,0.01715,0.3,3e-04,0.01372,1,0.01733,11.93322,0.3
iglon5,IGLON5,Proteins,0.00646,0.01684,0.7,0.00469,0.01776,0.8,0.00797,0.0142,0.6,0.00925,3.96775,0.6
igsf21,IGSF21,Proteins,0.06562,0.01602,4e-05,0.09161,0.01688,6e-08,0.02222,0.01349,0.1,0.09427,0.90885,6e-08
igsf3,IGSF3,Proteins,0.00839,0.01612,0.6,0.00041,0.017,1,0.01795,0.01359,0.2,0.01796,5.91264,0.2
igsf8,IGSF8,Proteins,0.03815,0.01632,0.02,-0.00629,0.0172,0.7,0.09235,0.01377,2e-11,0.09256,6.25958,2e-11
igsf9,IGSF9,Proteins,-0.03067,0.01616,0.06,-0.03583,0.01703,0.04,-0.01976,0.01363,0.1,0.04092,13.92513,0.04
ikbkg,IKBKG,Proteins,0.07427,0.01589,3e-06,0.03743,0.01675,0.03,0.11364,0.0134,2e-17,0.11964,4.78462,2e-17
ikzf2,IKZF2,Proteins,0.00183,0.01679,0.9,0.00405,0.01771,0.8,-0.00137,0.01416,0.9,0.00427,22.75249,0.8
il10,IL10,Proteins,0.10039,0.01672,2e-09,0.02857,0.01762,0.1,0.18294,0.01411,2e-38,0.18516,5.40832,2e-38
il10ra,IL10RA,Proteins,0.00727,0.01678,0.7,0.02803,0.01769,0.1,-0.02136,0.01416,0.1,0.03524,21.51262,0.1
il10rb,IL10RB,Proteins,-0.02167,0.01606,0.2,-0.05853,0.01694,0.0005,0.03026,0.01354,0.03,0.06589,10.17743,0.0005
il11,IL11,Proteins,0.0131,0.01681,0.4,0.00613,0.01772,0.7,0.02066,0.01418,0.1,0.02155,4.89804,0.1
il12a_il12b,IL12A_IL12B,Proteins,-0.01882,0.01621,0.2,0.03108,0.01709,0.07,-0.08299,0.01366,1e-09,0.08862,19.36882,1e-09
il12b,IL12B,Proteins,-0.02229,0.01606,0.2,0.03321,0.01693,0.05,-0.09339,0.01355,6e-12,0.09912,19.30507,6e-12
il12rb1,IL12RB1,Proteins,-0.01326,0.01661,0.4,0.00062,0.0175,1,-0.03002,0.01401,0.03,0.03003,18.07879,0.03
il12rb2,IL12RB2,Proteins,0.00218,0.01677,0.9,0.00198,0.01767,0.9,0.00216,0.01414,0.9,0.00293,3.16091,0.9
il13,IL13,Proteins,0.01595,0.01681,0.3,0.02421,0.01771,0.2,0.00284,0.01418,0.8,0.02438,0.44541,0.2
il13ra1,IL13RA1,Proteins,0.01145,0.01654,0.5,0.01262,0.01743,0.5,0.00839,0.01394,0.5,0.01515,2.24043,0.5
il13ra2,IL13RA2,Proteins,0.00011,0.01686,1,-5e-05,0.01776,1,3e-04,0.01421,1,0.00031,6.63849,1
il15,IL15,Proteins,0.08044,0.01642,1e-06,0.15398,0.01731,6e-19,-0.02806,0.01385,0.04,0.15651,23.31152,6e-19
il15ra,IL15RA,Proteins,0.03316,0.0163,0.04,0.00826,0.01718,0.6,0.062,0.01375,7e-06,0.06255,5.49404,7e-06
il16,IL16,Proteins,0.00697,0.01599,0.7,0.09189,0.01686,5e-08,-0.10719,0.01349,2e-15,0.14119,20.70714,2e-15
il17a,IL17A,Proteins,-0.00362,0.01678,0.8,0.02882,0.01768,0.1,-0.04639,0.01415,0.001,0.05461,20.12329,0.001
il17c,IL17C,Proteins,0.04138,0.01633,0.01,-0.01535,0.01721,0.4,0.11155,0.01378,6e-16,0.11261,6.52248,6e-16
il17d,IL17D,Proteins,0.05393,0.01514,0.0004,0.07354,0.01595,4e-06,0.0207,0.01277,0.1,0.0764,1.04805,4e-06
il17f,IL17F,Proteins,0.01748,0.01681,0.3,0.03607,0.01772,0.04,-0.0096,0.01418,0.5,0.03732,23.00647,0.04
il17ra,IL17RA,Proteins,0.01845,0.01655,0.3,0.01726,0.01745,0.3,0.01765,0.01396,0.2,0.02468,3.04283,0.2
il17rb,IL17RB,Proteins,-0.00859,0.01628,0.6,-0.04084,0.01716,0.02,0.03556,0.01372,0.01,0.05416,9.26368,0.01
il18,IL18,Proteins,-0.00961,0.01612,0.6,-0.03599,0.01701,0.03,0.02692,0.01358,0.05,0.04495,9.54658,0.03
il18bp,IL18BP,Proteins,-0.02138,0.01571,0.2,-0.05691,0.01656,0.0006,0.02872,0.01325,0.03,0.06375,10.21501,0.0006
il18r1,IL18R1,Proteins,-0.03891,0.01624,0.02,-0.05337,0.01712,0.002,-0.01454,0.0137,0.3,0.05531,13.01564,0.002
il18rap,IL18RAP,Proteins,-0.00013,0.01649,1,-0.01115,0.01739,0.5,0.01453,0.01391,0.3,0.01832,8.50008,0.3
il19,IL19,Proteins,-0.03736,0.01639,0.02,-0.04256,0.01728,0.01,-0.02555,0.01382,0.06,0.04964,14.06483,0.01
il1a,IL1A,Proteins,0.01972,0.0168,0.2,0.02135,0.0177,0.2,0.01495,0.01417,0.3,0.02607,2.33307,0.2
il1b,IL1B,Proteins,-0.0309,0.01653,0.06,-0.11521,0.01741,4e-11,0.0855,0.01395,9e-10,0.14347,9.56137,4e-11
il1r1,IL1R1,Proteins,-0.02512,0.01641,0.1,-0.08724,0.0173,5e-07,0.06082,0.01384,1e-05,0.10635,9.67448,5e-07
il1r2,IL1R2,Proteins,-0.00615,0.01631,0.7,0.01227,0.01721,0.5,-0.02997,0.01374,0.03,0.03239,19.48453,0.03
il1rap,IL1RAP,Proteins,0.02731,0.01593,0.09,0.03384,0.0168,0.04,0.01505,0.01343,0.3,0.03704,1.59861,0.04
il1rl1,IL1RL1,Proteins,-0.06274,0.01523,4e-05,-0.06631,0.01605,4e-05,-0.04976,0.01285,0.0001,0.0829,14.45871,4e-05
il1rl2,IL1RL2,Proteins,-0.09538,0.01601,3e-09,-0.08273,0.01687,9e-07,-0.09971,0.01351,2e-13,0.12957,15.35454,2e-13
il1rn,IL1RN,Proteins,-0.1459,0.01636,5e-19,-0.13777,0.01725,1e-15,-0.13768,0.01378,2e-23,0.19478,14.99876,2e-23
il2,IL2,Proteins,0.01564,0.01682,0.4,0.01181,0.01773,0.5,0.0187,0.01419,0.2,0.02211,3.84771,0.2
il20,IL20,Proteins,0.02229,0.01678,0.2,0.01484,0.01768,0.4,0.02929,0.01415,0.04,0.03283,4.20809,0.04
il20ra,IL20RA,Proteins,0.00942,0.01682,0.6,0.00631,0.01773,0.7,0.01234,0.01419,0.4,0.01385,4.19527,0.4
il20rb,IL20RB,Proteins,0.00469,0.01685,0.8,0.03143,0.01775,0.08,-0.03157,0.01421,0.03,0.04455,20.99145,0.03
il21r,IL21R,Proteins,0.03503,0.01684,0.04,0.04091,0.01774,0.02,0.02259,0.0142,0.1,0.04673,1.92715,0.02
il22,IL22,Proteins,-0.02975,0.0158,0.06,-0.03879,0.01665,0.02,-0.0138,0.01333,0.3,0.04117,13.30538,0.02
il22ra1,IL22RA1,Proteins,0.01173,0.01664,0.5,-0.02974,0.01753,0.09,0.06546,0.01403,3e-06,0.0719,7.6287,3e-06
il24,IL24,Proteins,-0.00303,0.01681,0.9,-0.00327,0.01771,0.9,-0.00231,0.01418,0.9,0.004,14.3517,0.9
il25,IL25,Proteins,0.03591,0.01688,0.03,0.03194,0.0178,0.07,0.0365,0.01424,0.01,0.0485,3.25398,0.01
il2ra,IL2RA,Proteins,-0.05529,0.01624,0.0007,-0.07001,0.01712,4e-05,-0.02861,0.01372,0.04,0.07563,13.48198,4e-05
